0.1,11.54
0.05,29.19
0.1,11.54
0.2,10.0
0.3,10.0
0.4,10.0
0.5,10.0
0.6,10.0
0.7,10.0
0.8,10.0
0.9,10.0
0.1,11.54
0.05,29.19
0.1,11.54
0.1,11.54
0.2,10.0
0.3,10.0
0.1,11.54
0.1,11.54
