0.05,77.15
0.1,67.41
0.2,36.5
0.3,14.97
0.4,11.53
0.5,10.0
0.6,10.0
0.7,10.0
0.8,10.0
0.9,10.0
0.1,67.41
0.1,67.41
0.1,67.41
0.1,67.41
0.1,67.23
0.1,67.23
0.9,10.0
0.9,10.0
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.1,67.23
0.2,36.5
