time,W,
1657322992,0.0,
1657322993,3.825,
1657322994,5.145,
1657322995,5.168,
1657322996,5.206,
1657322997,5.202,
1657322998,5.26,
1657322999,5.214,
1657323000,5.218,
1657323001,5.214,
1657323002,5.172,
1657323003,5.218,
1657323004,5.233,
1657323005,5.195,
1657323006,5.221,
1657323007,5.229,
1657323008,5.229,
1657323009,5.237,
1657323010,5.191,
1657323011,5.199,
1657323012,5.221,
1657323013,5.206,
1657323014,5.248,
1657323015,5.21,
1657323016,5.248,
1657323017,5.225,
1657323018,5.244,
1657323019,5.206,
1657323020,5.252,
1657323021,5.218,
1657323022,5.252,
1657323023,5.237,
1657323024,5.237,
1657323025,5.225,
1657323026,5.267,
1657323027,5.225,
1657323028,5.256,
1657323029,5.252,
1657323030,5.229,
1657323031,5.267,
1657323032,5.21,
1657323033,5.21,
1657323034,5.233,
1657323035,5.26,
1657323036,5.214,
1657323037,5.221,
1657323038,5.229,
1657323039,5.263,
1657323040,5.233,
1657323041,5.275,
1657323042,5.26,
1657323043,5.225,
1657323044,5.218,
1657323045,5.237,
1657323046,5.26,
1657323047,5.256,
1657323048,5.233,
1657323049,5.21,
1657323050,5.271,
1657323051,5.21,
1657323052,5.221,
1657323053,5.248,
1657323054,5.229,
1657323055,5.214,
1657323056,5.233,
1657323057,5.229,
1657323058,5.241,
1657323059,5.225,
1657323060,5.233,
1657323061,5.26,
1657323062,5.206,
1657323063,5.206,
1657323064,5.225,
1657323065,5.244,
1657323066,5.244,
1657323067,5.237,
1657323068,5.275,
1657323069,5.275,
1657323070,5.279,
1657323071,5.256,
1657323072,5.225,
1657323073,5.221,
1657323074,5.283,
1657323075,5.271,
1657323076,5.26,
1657323077,5.221,
1657323078,5.229,
1657323079,5.244,
1657323080,5.275,
1657323081,5.202,
1657323082,5.225,
1657323083,5.225,
1657323084,5.221,
1657323085,5.221,
1657323086,5.267,
1657323087,5.286,
1657323088,5.214,
1657323089,5.26,
1657323090,5.248,
1657323091,5.229,
1657323092,5.26,
1657323093,5.267,
1657323094,5.229,
1657323095,5.252,
1657323096,5.26,
1657323097,5.244,
1657323098,5.267,
1657323099,5.21,
1657323100,5.279,
1657323101,5.229,
1657323102,5.244,
1657323103,5.214,
1657323104,5.241,
1657323105,5.267,
1657323106,5.263,
1657323107,5.206,
1657323108,5.267,
1657323109,5.214,
1657323110,5.271,
1657323111,5.237,
1657323112,5.225,
1657323113,5.263,
1657323114,5.263,
1657323115,5.206,
1657323116,5.271,
1657323117,5.263,
1657323118,5.248,
1657323119,5.279,
1657323120,5.26,
1657323121,5.271,
1657323122,5.244,
1657323123,5.279,
1657323124,5.21,
1657323125,5.233,
1657323126,5.275,
1657323127,5.275,
1657323128,5.286,
1657323129,5.241,
1657323130,5.279,
1657323131,5.252,
1657323132,5.252,
1657323133,5.267,
1657323134,5.279,
1657323135,5.279,
1657323136,5.279,
1657323137,5.279,
1657323138,5.241,
1657323139,5.241,
1657323140,5.279,
1657323141,5.279,
1657323142,5.267,
1657323143,5.237,
