time,W,
1657302763,0.0,
1657302764,3.95,
1657302765,5.034,
1657302766,5.042,
1657302767,5.057,
1657302768,5.004,
1657302769,5.042,
1657302770,5.061,
1657302771,5.034,
1657302772,5.054,
1657302773,5.038,
1657302774,5.073,
1657302775,5.05,
1657302776,5.057,
1657302777,5.061,
1657302778,5.084,
1657302779,5.069,
1657302780,5.054,
1657302781,5.088,
1657302782,5.046,
1657302783,5.099,
1657302784,5.065,
1657302785,5.076,
1657302786,5.057,
1657302787,5.084,
1657302788,5.065,
1657302789,5.031,
1657302790,5.031,
1657302791,5.031,
1657302792,5.08,
1657302793,5.073,
1657302794,5.103,
1657302795,5.046,
1657302796,5.092,
1657302797,5.08,
1657302798,5.073,
1657302799,5.107,
1657302800,5.103,
1657302801,5.065,
1657302802,5.046,
1657302803,5.061,
1657302804,5.092,
1657302805,5.076,
1657302806,5.069,
1657302807,5.115,
1657302808,5.054,
1657302809,5.073,
1657302810,5.073,
1657302811,5.073,
1657302812,5.073,
1657302813,5.088,
1657302814,5.057,
1657302815,5.084,
1657302816,5.061,
1657302817,5.069,
1657302818,5.115,
1657302819,5.115,
1657302820,5.057,
1657302821,5.05,
1657302822,5.065,
1657302823,5.107,
1657302824,5.065,
1657302825,5.065,
1657302826,5.069,
1657302827,5.115,
1657302828,5.115,
1657302829,5.115,
1657302830,5.103,
1657302831,5.073,
1657302832,5.05,
1657302833,5.092,
1657302834,5.084,
1657302835,5.065,
1657302836,5.096,
1657302837,5.088,
1657302838,5.057,
1657302839,5.088,
1657302840,5.069,
1657302841,5.054,
1657302842,5.073,
1657302843,5.092,
1657302844,5.118,
1657302845,5.115,
1657302846,5.084,
1657302847,5.103,
1657302848,5.088,
1657302849,5.096,
1657302850,5.08,
1657302851,5.057,
1657302852,5.054,
1657302853,5.103,
1657302854,5.103,
1657302855,5.103,
1657302856,5.057,
1657302857,5.107,
1657302858,5.076,
1657302859,5.118,
1657302860,5.118,
1657302861,5.088,
1657302862,5.111,
1657302863,5.084,
1657302864,5.076,
1657302865,5.096,
1657302866,5.134,
1657302867,5.115,
1657302868,5.111,
1657302869,5.076,
1657302870,5.08,
1657302871,5.08,
1657302872,5.092,
1657302873,5.092,
1657302874,5.099,
1657302875,5.065,
1657302876,5.065,
1657302877,5.076,
1657302878,5.118,
1657302879,5.111,
1657302880,5.054,
1657302881,5.08,
1657302882,5.076,
1657302883,5.069,
1657302884,5.126,
1657302885,5.057,
1657302886,5.111,
1657302887,5.076,
1657302888,5.076,
1657302889,5.092,
1657302890,5.099,
1657302891,5.103,
1657302892,5.103,
1657302893,5.08,
1657302894,5.084,
1657302895,5.073,
1657302896,5.13,
1657302897,5.107,
1657302898,5.107,
1657302899,5.092,
1657302900,5.08,
1657302901,5.073,
1657302902,5.103,
1657302903,5.088,
1657302905,5.096,
1657302906,5.103,
1657302907,5.08,
1657302908,5.069,
1657302909,5.107,
1657302910,5.073,
1657302911,5.115,
1657302912,5.107,
1657302913,5.111,
1657302914,5.061,
1657302915,5.111,
1657302916,5.054,
1657302917,5.08,
1657302918,5.096,
1657302919,5.122,
1657302920,5.088,
1657302921,5.118,
1657302922,5.118,
1657302923,5.118,
1657302924,5.118,
1657302925,5.118,
1657302926,5.107,
1657302927,5.088,
1657302928,5.073,
1657302929,5.103,
1657302930,5.118,
1657302931,5.08,
1657302932,5.107,
1657302933,5.084,
1657302934,5.084,
1657302935,5.05,
1657302936,5.088,
1657302937,5.08,
1657302938,5.118,
1657302939,5.054,
1657302940,5.118,
1657302941,5.076,
1657302942,5.073,
1657302943,5.107,
1657302944,5.122,
1657302945,5.13,
1657302946,5.122,
1657302947,5.122,
1657302948,5.061,
1657302949,5.122,
1657302950,5.118,
1657302951,5.084,
1657302952,5.088,
1657302953,5.088,
1657302954,5.088,
1657302955,5.115,
1657302956,5.115,
1657302957,5.073,
1657302958,5.122,
1657302959,5.103,
1657302960,5.084,
1657302961,5.115,
1657302962,5.103,
1657302963,5.107,
1657302964,5.084,
1657302965,5.099,
1657302966,5.096,
1657302967,5.107,
1657302968,5.107,
1657302969,5.118,
1657302970,5.111,
1657302971,5.13,
1657302972,5.13,
1657302973,5.088,
1657302974,5.084,
1657302975,5.088,
1657302976,5.088,
1657302977,5.122,
1657302978,5.099,
1657302979,5.13,
1657302980,5.122,
1657302981,5.099,
1657302982,5.13,
1657302983,5.092,
1657302984,5.092,
1657302985,5.065,
1657302986,5.103,
1657302987,5.092,
1657302988,5.103,
1657302989,5.13,
1657302990,5.13,
1657302991,5.13,
1657302992,5.092,
1657302993,5.08,
1657302994,5.076,
1657302995,5.099,
1657302996,5.096,
1657302997,5.084,
1657302998,5.084,
1657302999,5.084,
1657303000,5.103,
1657303001,5.111,
1657303002,5.111,
1657303003,5.088,
1657303004,5.088,
1657303005,5.134,
1657303006,5.096,
1657303007,5.107,
1657303008,5.107,
1657303009,5.115,
1657303010,5.099,
1657303011,5.115,
1657303012,5.13,
1657303013,5.107,
1657303014,5.107,
1657303015,5.05,
1657303016,5.107,
1657303017,5.122,
1657303018,5.118,
1657303019,5.107,
1657303020,5.115,
1657303021,5.084,
1657303022,5.115,
1657303023,5.096,
1657303024,5.076,
1657303025,5.096,
1657303026,5.073,
1657303027,5.084,
1657303028,5.061,
1657303029,5.103,
1657303030,5.103,
1657303031,5.103,
1657303032,5.103,
1657303033,5.107,
1657303034,5.115,
1657303035,5.115,
1657303036,5.088,
1657303037,5.099,
1657303038,5.118,
