time,W,
1657311392,0.0,
1657311393,4.218,
1657311394,4.916,
1657311395,4.916,
1657311396,4.943,
1657311397,4.916,
1657311398,4.966,
1657311399,4.924,
1657311400,4.912,
1657311401,4.985,
1657311402,4.954,
1657311403,4.931,
1657311404,4.954,
1657311405,4.958,
1657311406,4.966,
1657311407,4.908,
1657311408,4.962,
1657311409,4.977,
1657311410,4.931,
1657311411,4.92,
1657311412,4.962,
1657311413,4.985,
1657311414,4.966,
1657311415,4.928,
1657311416,4.962,
1657311417,4.943,
1657311418,4.985,
1657311419,4.935,
1657311420,4.985,
1657311421,4.973,
1657311422,4.973,
1657311423,4.973,
1657311424,4.931,
1657311425,4.977,
1657311426,4.939,
1657311427,4.947,
1657311428,4.992,
1657311429,4.996,
1657311430,4.996,
1657311431,4.973,
1657311432,4.962,
1657311433,4.962,
1657311434,4.985,
1657311435,4.992,
1657311436,4.981,
1657311437,4.943,
1657311438,4.943,
1657311439,4.962,
1657311440,4.962,
1657311441,4.939,
1657311442,4.966,
1657311443,4.966,
1657311444,4.935,
1657311445,4.935,
1657311446,5.015,
1657311447,5.004,
1657311448,4.962,
1657311449,5.012,
1657311450,5.012,
1657311451,4.966,
1657311452,4.966,
1657311453,5.015,
1657311454,4.992,
1657311455,4.977,
1657311456,4.977,
1657311457,4.928,
1657311458,4.931,
1657311459,4.931,
1657311460,4.989,
1657311461,4.947,
1657311462,4.912,
1657311463,5.012,
1657311464,5.012,
1657311465,4.989,
1657311466,4.989,
1657311467,4.958,
1657311468,5.004,
1657311469,4.924,
1657311470,5.019,
1657311471,5.023,
1657311472,4.992,
1657311473,4.966,
1657311474,5.008,
1657311475,5.008,
1657311476,4.97,
1657311477,5.023,
1657311478,5.012,
1657311479,4.928,
1657311480,4.928,
1657311481,5.012,
1657311482,5.012,
1657311483,4.977,
1657311484,5.012,
1657311485,5.012,
1657311486,4.962,
1657311487,4.947,
1657311488,4.977,
1657311489,4.947,
1657311490,4.947,
1657311491,4.95,
1657311492,5.019,
1657311493,5.019,
1657311494,4.954,
1657311495,4.958,
1657311496,5.015,
1657311497,5.015,
1657311498,5.019,
1657311499,4.981,
1657311500,5.008,
1657311501,5.008,
1657311502,4.996,
1657311503,4.996,
1657311504,4.954,
1657311505,5.0,
1657311506,4.943,
1657311507,5.008,
1657311508,4.916,
1657311509,4.943,
1657311510,5.023,
1657311511,5.015,
1657311512,5.0,
1657311513,5.015,
1657311514,5.015,
1657311515,5.015,
1657311516,5.004,
1657311517,5.034,
1657311518,5.034,
1657311519,4.954,
1657311520,5.004,
1657311521,5.012,
1657311522,5.019,
1657311523,4.977,
1657311524,5.008,
1657311525,4.958,
1657311526,4.924,
1657311527,4.943,
1657311528,4.973,
1657311529,4.973,
1657311530,5.004,
1657311531,5.015,
1657311532,4.943,
1657311533,4.966,
1657311534,5.008,
1657311535,5.008,
1657311536,4.928,
1657311537,5.027,
1657311538,5.031,
1657311539,5.0,
1657311540,5.004,
1657311541,5.015,
1657311542,4.973,
1657311543,4.97,
1657311544,5.012,
1657311545,4.992,
1657311546,4.992,
1657311547,5.027,
1657311548,4.966,
1657311549,5.015,
1657311550,4.966,
1657311551,4.981,
1657311552,5.0,
1657311553,4.928,
1657311554,4.958,
1657311555,5.023,
1657311556,4.992,
1657311557,4.95,
1657311558,4.939,
1657311559,4.95,
1657311560,4.97,
1657311561,4.977,
1657311562,5.038,
1657311563,4.981,
1657311564,5.0,
1657311565,5.0,
1657311566,5.027,
1657311567,5.027,
1657311568,5.031,
1657311569,4.954,
1657311570,4.992,
1657311571,4.97,
1657311572,4.989,
1657311573,4.989,
1657311574,5.012,
1657311575,5.008,
1657311576,5.008,
1657311577,4.958,
1657311578,4.95,
1657311579,4.97,
1657311580,4.97,
1657311581,4.954,
1657311582,4.954,
1657311583,4.939,
1657311584,5.015,
1657311585,4.97,
1657311586,5.012,
1657311587,5.023,
1657311588,4.977,
1657311589,5.008,
1657311590,4.977,
1657311591,4.996,
1657311592,4.996,
1657311593,4.947,
1657311594,5.004,
1657311595,4.954,
1657311596,4.985,
1657311597,4.981,
1657311598,5.015,
1657311599,4.977,
1657311600,4.97,
1657311601,4.97,
1657311602,5.012,
1657311603,4.992,
1657311604,4.977,
1657311605,5.008,
1657311606,4.962,
1657311607,5.015,
1657311608,5.008,
1657311609,5.019,
1657311610,4.981,
1657311611,4.977,
1657311612,5.008,
1657311613,4.996,
1657311614,4.996,
1657311615,4.996,
1657311616,4.989,
1657311617,4.962,
1657311618,4.989,
1657311619,4.992,
1657311620,4.962,
1657311621,4.939,
1657311622,5.023,
1657311623,5.023,
1657311624,5.023,
1657311625,4.97,
1657311626,5.031,
1657311627,5.019,
1657311628,5.019,
1657311629,5.019,
1657311630,5.027,
1657311631,5.012,
1657311632,4.935,
1657311633,5.027,
1657311634,5.004,
1657311635,4.985,
1657311636,4.973,
1657311637,5.008,
1657311638,5.008,
1657311639,5.023,
1657311640,4.989,
1657311641,4.977,
1657311642,4.966,
1657311643,5.008,
1657311644,4.977,
1657311645,4.924,
1657311646,5.012,
1657311647,5.008,
1657311648,5.008,
1657311649,5.008,
1657311650,4.989,
1657311651,5.0,
1657311652,5.019,
1657311653,5.004,
1657311654,5.015,
1657311655,4.973,
1657311656,4.958,
1657311657,4.958,
1657311658,4.958,
1657311659,4.939,
1657311660,4.966,
1657311661,5.012,
1657311662,5.023,
1657311663,4.981,
1657311664,4.985,
1657311665,5.004,
1657311666,5.004,
1657311667,5.004,
1657311668,4.985,
1657311669,4.981,
1657311670,4.996,
1657311671,4.97,
1657311672,4.996,
1657311673,4.966,
1657311674,4.966,
1657311675,4.966,
1657311676,5.023,
1657311677,4.992,
1657311678,4.962,
1657311679,5.019,
1657311680,5.004,
1657311681,5.015,
1657311682,5.012,
1657311683,4.958,
1657311684,4.958,
1657311685,5.019,
1657311686,4.966,
1657311687,5.0,
1657311688,4.928,
1657311689,4.992,
1657311690,5.015,
1657311691,4.981,
1657311692,4.985,
1657311693,4.989,
1657311694,5.015,
1657311695,4.962,
1657311696,4.966,
1657311697,4.95,
1657311698,5.004,
1657311699,4.954,
1657311700,5.015,
1657311701,5.015,
1657311702,4.97,
1657311703,4.97,
1657311704,4.989,
1657311705,4.954,
1657311706,4.973,
1657311707,4.977,
1657311708,4.95,
1657311709,4.981,
1657311710,5.004,
1657311711,5.015,
1657311712,5.004,
1657311713,4.962,
1657311714,5.019,
1657311715,5.023,
1657311716,4.954,
1657311717,4.989,
1657311718,5.004,
1657311719,5.042,
1657311720,4.981,
1657311721,4.947,
1657311722,5.015,
1657311723,4.947,
1657311724,4.958,
1657311725,4.981,
1657311726,4.981,
1657311727,4.985,
1657311728,5.004,
1657311729,4.973,
1657311730,5.004,
1657311731,4.992,
1657311732,5.008,
1657311733,5.019,
1657311734,4.95,
1657311735,4.958,
1657311736,5.023,
1657311737,5.019,
1657311738,5.015,
1657311739,4.973,
1657311740,5.034,
1657311741,4.989,
1657311742,5.008,
1657311743,4.943,
1657311744,5.015,
1657311745,5.004,
1657311746,5.031,
1657311747,4.996,
1657311748,4.958,
1657311749,4.985,
1657311750,4.985,
1657311751,4.996,
1657311752,4.992,
1657311753,4.996,
1657311754,4.977,
1657311755,4.977,
1657311756,4.947,
1657311757,5.019,
1657311758,4.962,
1657311759,5.019,
1657311760,4.943,
1657311761,4.996,
1657311762,4.97,
1657311763,4.977,
1657311764,4.981,
1657311765,5.023,
1657311766,4.931,
1657311767,5.004,
1657311768,4.989,
1657311769,4.966,
1657311770,4.939,
1657311771,4.958,
1657311772,5.027,
1657311773,4.962,
1657311774,4.985,
1657311775,4.985,
1657311776,5.008,
1657311777,5.015,
1657311778,5.034,
1657311779,5.019,
1657311780,5.019,
1657311781,5.019,
1657311782,4.996,
1657311783,5.031,
1657311784,4.977,
1657311785,5.008,
1657311786,4.981,
1657311787,5.015,
1657311788,5.019,
1657311789,4.97,
1657311790,4.996,
1657311791,4.992,
1657311792,5.027,
1657311793,5.015,
1657311794,4.989,
1657311795,4.95,
1657311796,5.008,
1657311797,4.97,
1657311798,4.989,
1657311799,4.989,
1657311800,5.015,
1657311801,5.008,
1657311802,5.0,
1657311803,4.966,
1657311804,4.985,
1657311805,5.008,
1657311806,5.008,
1657311807,5.012,
1657311808,4.962,
1657311809,4.954,
1657311810,4.954,
