time,W,
1657299380,0.0,
1657299381,5.073,
1657299382,5.092,
1657299383,5.023,
1657299384,5.031,
1657299385,5.088,
1657299386,5.034,
1657299387,5.076,
1657299388,5.073,
1657299389,5.084,
1657299390,5.042,
1657299391,5.027,
1657299392,5.061,
1657299393,5.057,
1657299394,5.088,
1657299395,5.084,
1657299396,5.08,
1657299397,5.118,
1657299398,5.084,
1657299399,5.042,
1657299400,5.107,
1657299401,5.107,
1657299402,5.107,
1657299403,5.126,
1657299404,5.103,
1657299405,5.073,
1657299406,5.057,
1657299407,5.099,
1657299408,5.099,
1657299409,5.111,
1657299410,5.111,
1657299411,5.096,
1657299412,5.076,
1657299413,5.115,
1657299414,5.115,
1657299416,5.038,
1657299417,5.088,
1657299418,5.084,
1657299419,5.096,
1657299420,5.107,
1657299421,5.099,
1657299422,5.107,
1657299423,5.076,
1657299424,5.107,
1657299425,5.107,
1657299426,5.118,
1657299427,5.126,
1657299428,5.115,
1657299429,5.111,
1657299430,5.076,
1657299431,5.111,
1657299432,5.099,
1657299433,5.092,
1657299434,5.092,
1657299435,5.061,
1657299436,5.061,
1657299437,5.088,
1657299438,5.13,
1657299439,5.099,
1657299440,5.107,
1657299441,5.107,
1657299442,5.073,
1657299443,5.099,
1657299444,5.057,
1657299445,5.118,
1657299446,5.134,
1657299447,5.118,
1657299448,5.118,
1657299449,5.107,
1657299450,5.076,
1657299451,5.096,
1657299452,5.08,
1657299453,5.08,
1657299454,5.08,
1657299455,5.08,
1657299456,5.057,
1657299457,5.069,
1657299458,5.111,
1657299459,5.061,
1657299460,5.088,
1657299461,5.099,
1657299462,5.099,
1657299463,5.099,
1657299464,5.118,
1657299465,5.111,
1657299466,5.076,
1657299467,5.107,
1657299468,5.122,
1657299469,5.111,
1657299470,5.111,
1657299471,5.122,
1657299472,5.153,
1657299473,5.126,
1657299474,5.054,
1657299475,5.134,
1657299476,5.065,
1657299477,5.118,
1657299478,5.118,
1657299479,5.145,
1657299480,5.118,
1657299481,5.103,
1657299482,5.069,
1657299483,5.096,
1657299484,5.107,
1657299485,5.107,
1657299486,5.107,
1657299487,5.107,
1657299488,5.103,
1657299489,5.103,
1657299490,5.084,
1657299491,5.13,
1657299492,5.099,
1657299493,5.141,
1657299494,5.118,
1657299495,5.126,
1657299496,5.126,
1657299497,5.134,
1657299498,5.115,
1657299499,5.126,
1657299500,5.084,
1657299501,5.107,
1657299502,5.13,
1657299503,5.076,
1657299504,5.05,
1657299505,5.103,
1657299506,5.118,
1657299507,5.134,
1657299508,5.157,
1657299509,5.076,
1657299510,5.069,
1657299511,5.122,
1657299512,5.084,
1657299513,5.115,
1657299514,5.115,
1657299515,5.115,
1657299516,5.115,
1657299517,5.115,
1657299518,5.061,
1657299519,5.122,
1657299520,5.111,
1657299521,5.126,
1657299522,5.088,
1657299523,5.115,
1657299524,5.115,
1657299525,5.115,
1657299526,5.115,
1657299527,5.092,
1657299528,5.111,
1657299529,5.118,
1657299530,5.08,
1657299531,5.099,
1657299532,5.126,
1657299533,5.126,
1657299534,5.141,
1657299535,5.111,
1657299536,5.13,
1657299537,5.099,
1657299538,5.138,
1657299539,5.073,
1657299540,5.141,
1657299541,5.122,
1657299542,5.13,
1657299543,5.13,
1657299544,5.05,
1657299545,5.061,
1657299546,5.122,
1657299547,5.054,
1657299548,5.138,
1657299549,5.092,
1657299550,5.084,
1657299551,5.111,
1657299552,5.138,
1657299553,5.149,
1657299554,5.088,
1657299555,5.141,
1657299556,5.099,
1657299557,5.134,
1657299558,5.122,
1657299559,5.134,
1657299560,5.122,
1657299561,5.103,
1657299562,5.138,
1657299563,5.103,
1657299564,5.103,
1657299565,5.084,
1657299566,5.111,
1657299567,5.115,
1657299568,5.138,
1657299569,5.084,
1657299570,5.107,
1657299571,5.13,
1657299572,5.061,
1657299573,5.107,
1657299574,5.107,
1657299575,5.103,
1657299576,5.084,
1657299577,5.057,
1657299578,5.042,
1657299579,5.042,
1657299580,5.126,
1657299581,5.134,
1657299582,5.122,
1657299583,5.103,
1657299584,5.103,
1657299585,5.103,
1657299586,5.126,
1657299587,5.107,
1657299588,5.122,
1657299589,5.061,
1657299590,5.099,
1657299591,5.126,
1657299592,5.126,
1657299593,5.13,
1657299594,5.107,
1657299595,5.13,
1657299596,5.065,
1657299597,5.118,
1657299598,5.13,
1657299599,5.096,
1657299600,5.096,
1657299601,5.099,
1657299602,5.107,
1657299603,5.126,
1657299604,5.08,
1657299605,5.149,
1657299606,5.115,
1657299607,5.134,
1657299608,5.073,
1657299609,5.126,
1657299610,5.099,
1657299611,5.099,
1657299612,5.073,
1657299613,5.073,
1657299614,5.096,
1657299615,5.08,
1657299616,5.08,
1657299617,5.107,
1657299618,5.138,
1657299619,5.088,
1657299620,5.138,
1657299621,5.13,
1657299622,5.118,
1657299623,5.103,
1657299624,5.103,
1657299625,5.088,
1657299626,5.088,
1657299627,5.08,
1657299628,5.141,
1657299629,5.111,
1657299630,5.122,
1657299631,5.141,
1657299632,5.103,
1657299633,5.122,
1657299634,5.103,
1657299635,5.107,
1657299636,5.096,
1657299637,5.065,
1657299638,5.13,
1657299639,5.073,
1657299640,5.096,
1657299641,5.138,
1657299642,5.134,
1657299643,5.065,
1657299644,5.088,
1657299645,5.141,
1657299646,5.08,
1657299647,5.126,
1657299648,5.134,
1657299649,5.145,
1657299650,5.118,
1657299651,5.107,
1657299652,5.099,
1657299653,5.126,
1657299654,5.126,
1657299655,5.107,
1657299656,5.138,
1657299657,5.126,
1657299658,5.134,
1657299659,5.088,
1657299660,5.092,
1657299661,5.141,
1657299662,5.092,
1657299663,5.073,
1657299664,5.141,
1657299665,5.099,
1657299666,5.115,
1657299667,5.076,
1657299668,5.145,
1657299669,5.111,
1657299670,5.107,
1657299671,5.076,
1657299672,5.076,
