time,W,
1657315362,0.0,
1657315363,4.802,
1657315364,4.939,
1657315365,4.939,
1657315366,4.939,
1657315367,4.931,
1657315368,4.931,
1657315369,4.958,
1657315370,4.928,
1657315371,4.908,
1657315372,4.928,
1657315373,4.928,
1657315374,4.966,
1657315375,4.966,
1657315376,4.95,
1657315377,4.992,
1657315378,4.928,
1657315379,4.97,
1657315380,4.985,
1657315381,4.985,
1657315382,4.939,
1657315383,4.977,
1657315384,4.992,
1657315385,4.947,
1657315386,4.947,
1657315387,4.931,
1657315388,4.95,
1657315389,4.95,
1657315390,4.989,
1657315391,4.962,
1657315392,4.966,
1657315393,4.954,
1657315394,4.966,
1657315395,4.947,
1657315396,5.0,
1657315397,4.95,
1657315398,4.992,
1657315399,4.996,
1657315400,4.95,
1657315401,4.954,
1657315402,4.962,
1657315403,4.962,
1657315404,4.977,
1657315405,4.931,
1657315406,4.996,
1657315407,4.985,
1657315408,4.95,
1657315409,4.966,
1657315410,4.939,
1657315411,4.985,
1657315412,4.943,
1657315413,4.992,
1657315414,4.939,
1657315415,5.0,
1657315416,4.954,
1657315417,4.962,
1657315418,5.019,
1657315419,4.977,
1657315420,4.92,
1657315421,4.95,
1657315422,5.004,
1657315423,4.985,
1657315424,4.977,
1657315425,4.97,
1657315426,5.012,
1657315427,4.989,
1657315428,4.973,
1657315429,4.992,
1657315430,5.012,
1657315431,4.962,
1657315432,4.958,
1657315433,4.981,
1657315434,5.019,
1657315435,4.966,
1657315436,5.0,
1657315437,5.004,
1657315438,5.004,
1657315439,4.977,
1657315440,4.977,
1657315441,4.977,
1657315442,4.977,
1657315443,4.977,
1657315444,4.97,
1657315445,5.008,
1657315446,4.996,
1657315447,4.985,
1657315448,5.004,
1657315449,5.004,
1657315450,4.97,
1657315451,4.992,
1657315452,4.973,
1657315453,4.985,
1657315454,4.973,
1657315455,5.008,
1657315456,5.0,
1657315457,5.015,
1657315458,4.935,
1657315459,4.981,
1657315460,4.989,
1657315461,4.97,
1657315462,4.973,
1657315463,4.954,
1657315464,4.966,
1657315465,4.989,
1657315466,4.973,
1657315467,5.008,
1657315468,4.958,
1657315469,4.992,
1657315470,4.992,
1657315471,4.992,
1657315472,5.008,
1657315473,4.947,
1657315474,4.947,
1657315475,4.947,
1657315476,4.939,
1657315477,4.947,
1657315478,4.977,
1657315479,5.0,
1657315480,4.996,
1657315481,4.985,
1657315482,4.958,
1657315483,4.958,
1657315484,4.981,
1657315485,5.0,
1657315486,4.992,
1657315487,4.992,
1657315488,4.973,
1657315489,4.954,
1657315490,4.977,
1657315491,5.0,
1657315492,4.943,
1657315493,4.992,
1657315494,5.004,
1657315495,5.019,
1657315496,4.981,
1657315497,4.992,
1657315498,4.981,
1657315499,4.985,
1657315500,4.992,
1657315501,4.973,
1657315502,4.989,
1657315503,4.996,
1657315504,5.008,
1657315505,4.977,
1657315506,4.977,
1657315507,4.95,
1657315508,5.015,
1657315509,5.023,
1657315510,4.97,
1657315511,5.015,
1657315512,4.989,
1657315513,4.989,
1657315514,4.989,
1657315515,5.0,
1657315516,5.015,
1657315517,5.012,
1657315518,4.962,
1657315519,4.966,
1657315520,4.97,
1657315521,4.966,
1657315522,4.996,
1657315523,5.008,
1657315524,5.019,
1657315525,5.0,
1657315526,4.966,
1657315527,4.966,
1657315528,5.012,
1657315529,4.992,
1657315530,5.008,
1657315531,5.012,
1657315532,5.0,
1657315533,4.989,
1657315534,4.973,
1657315535,4.97,
1657315536,4.97,
1657315537,4.939,
1657315538,4.95,
1657315539,5.004,
1657315540,4.973,
1657315541,4.954,
1657315543,4.954,
1657315544,5.012,
1657315545,5.0,
1657315546,5.004,
1657315547,4.966,
1657315548,4.966,
1657315549,4.962,
1657315550,5.027,
1657315551,4.985,
1657315552,4.939,
1657315553,4.977,
1657315554,4.992,
1657315555,5.008,
1657315556,4.962,
1657315557,5.004,
1657315558,5.004,
1657315559,4.973,
1657315560,4.973,
1657315561,5.019,
1657315562,4.989,
1657315563,5.034,
1657315564,5.019,
1657315565,4.958,
1657315566,4.992,
1657315567,5.0,
1657315568,4.996,
1657315569,4.981,
1657315570,5.031,
1657315571,4.97,
1657315572,5.0,
1657315573,5.008,
1657315574,5.019,
1657315575,5.008,
1657315576,4.992,
1657315577,5.012,
1657315578,5.012,
1657315579,4.981,
1657315580,4.954,
1657315581,4.977,
1657315582,5.008,
1657315583,4.992,
1657315584,4.989,
1657315585,4.966,
1657315586,5.027,
1657315587,4.95,
1657315588,5.012,
1657315589,4.962,
1657315590,5.019,
1657315591,4.977,
1657315592,4.973,
1657315593,4.958,
1657315594,4.931,
1657315595,4.992,
1657315596,5.0,
1657315597,4.962,
1657315598,4.966,
1657315599,5.004,
1657315600,5.019,
1657315601,4.989,
1657315602,4.966,
1657315603,5.0,
1657315604,4.973,
1657315605,4.977,
1657315606,4.992,
1657315607,5.015,
1657315608,4.996,
