time,W,
1657318994,0.0,
1657318995,0.0,
1657318996,0.0,
1657318997,5.202,
1657318998,5.256,
1657318999,5.214,
1657319000,5.214,
1657319001,5.179,
1657319002,5.179,
1657319003,5.195,
1657319004,5.214,
1657319005,5.279,
1657319006,5.183,
1657319007,5.237,
1657319008,5.225,
1657319009,5.225,
1657319010,5.225,
1657319011,5.225,
1657319012,5.237,
1657319013,5.233,
1657319014,5.275,
1657319015,5.279,
1657319016,5.202,
1657319017,5.229,
1657319018,5.267,
1657319019,5.244,
1657319020,5.256,
1657319021,5.199,
1657319022,5.16,
1657319023,5.244,
1657319024,5.244,
1657319025,5.283,
1657319026,5.286,
1657319027,5.229,
1657319028,5.229,
1657319029,5.298,
1657319030,5.248,
1657319031,5.252,
1657319032,5.256,
1657319033,5.206,
1657319034,5.267,
1657319035,5.248,
1657319036,5.286,
1657319037,5.275,
1657319038,5.241,
1657319039,5.256,
1657319040,5.283,
1657319041,5.244,
1657319042,5.248,
1657319043,5.283,
1657319044,5.252,
1657319045,5.313,
1657319046,5.313,
1657319047,5.199,
1657319048,5.199,
1657319049,5.286,
1657319050,5.252,
1657319051,5.29,
1657319052,5.221,
1657319053,5.263,
1657319054,5.248,
1657319055,5.263,
1657319056,5.256,
1657319057,5.248,
1657319058,5.279,
1657319059,5.263,
1657319060,5.179,
1657319061,5.305,
1657319062,5.256,
1657319063,5.256,
1657319064,5.286,
1657319065,5.286,
1657319066,5.271,
1657319067,5.233,
1657319068,5.233,
1657319069,5.241,
1657319070,5.29,
1657319071,5.218,
1657319072,5.271,
1657319073,5.317,
1657319074,5.275,
1657319075,5.248,
1657319076,5.256,
1657319077,5.256,
1657319078,5.256,
1657319079,5.256,
1657319080,5.256,
1657319081,5.202,
1657319082,5.26,
1657319083,5.275,
1657319084,5.252,
1657319085,5.252,
1657319086,5.267,
1657319087,5.283,
1657319088,5.271,
1657319089,5.233,
1657319090,5.256,
1657319091,5.302,
1657319092,5.256,
1657319093,5.244,
1657319094,5.328,
1657319095,5.237,
1657319096,5.241,
1657319097,5.248,
