time,W,
1657309236,0.0,
1657309237,4.512,
1657309238,4.92,
1657309239,4.886,
1657309240,4.939,
1657309241,4.87,
1657309242,4.928,
1657309243,4.95,
1657309244,4.954,
1657309245,4.924,
1657309246,4.97,
1657309247,4.97,
1657309248,4.966,
1657309249,4.977,
1657309250,4.92,
1657309251,4.931,
1657309252,4.931,
1657309253,4.931,
1657309254,4.931,
1657309255,4.931,
1657309256,4.928,
1657309257,4.973,
1657309258,4.958,
1657309259,4.928,
1657309260,4.97,
1657309261,4.996,
1657309262,4.962,
1657309263,4.905,
1657309264,4.985,
1657309265,4.935,
1657309266,4.981,
1657309267,4.962,
1657309268,4.962,
1657309269,4.992,
1657309270,4.981,
1657309271,4.981,
1657309272,4.992,
1657309273,4.939,
1657309274,4.977,
1657309275,4.958,
1657309276,4.966,
1657309277,4.924,
1657309278,4.928,
1657309279,4.954,
1657309280,4.939,
1657309281,4.886,
1657309282,4.989,
1657309283,4.992,
1657309284,4.954,
1657309285,4.958,
1657309286,4.989,
1657309287,4.928,
1657309288,4.977,
1657309289,4.977,
1657309290,4.97,
1657309291,4.912,
1657309292,4.992,
1657309293,4.958,
1657309294,4.924,
1657309295,4.966,
1657309296,4.95,
1657309297,4.95,
1657309298,4.908,
1657309299,4.97,
1657309300,4.931,
1657309301,4.947,
1657309302,4.931,
1657309303,4.939,
1657309304,4.954,
1657309305,4.943,
1657309306,4.977,
1657309307,4.977,
1657309308,4.973,
1657309309,4.966,
1657309310,4.947,
1657309311,4.95,
1657309312,4.992,
1657309313,5.0,
1657309314,4.912,
1657309315,4.947,
1657309316,4.981,
1657309317,4.943,
1657309318,4.947,
1657309319,4.989,
1657309320,4.954,
1657309321,4.977,
1657309322,4.97,
1657309323,4.962,
1657309324,4.989,
1657309325,4.992,
1657309326,4.977,
1657309327,4.996,
1657309328,4.95,
1657309329,4.989,
1657309330,4.973,
1657309331,4.966,
1657309332,4.996,
1657309333,5.012,
1657309334,4.989,
1657309335,4.966,
1657309336,4.996,
1657309337,4.981,
1657309338,4.97,
1657309339,4.954,
1657309340,5.0,
1657309341,4.924,
1657309342,4.939,
1657309343,4.943,
1657309344,4.95,
1657309345,4.962,
1657309346,4.989,
1657309347,4.924,
1657309348,4.924,
1657309349,4.973,
1657309350,5.015,
1657309351,5.015,
1657309352,4.989,
1657309353,4.954,
1657309354,4.954,
1657309355,4.97,
1657309356,4.97,
1657309357,4.97,
1657309358,4.977,
1657309359,4.977,
1657309360,4.977,
1657309361,4.943,
1657309362,4.943,
1657309363,4.981,
1657309364,4.981,
1657309365,4.981,
1657309366,4.981,
1657309367,4.981,
1657309368,4.981,
1657309369,4.928,
1657309370,4.973,
1657309371,4.97,
1657309372,4.97,
1657309373,4.989,
1657309374,4.973,
1657309375,4.947,
1657309376,4.924,
1657309377,4.924,
1657309378,4.931,
1657309379,4.931,
1657309380,4.931,
1657309381,4.931,
1657309382,5.004,
1657309383,5.004,
1657309384,4.97,
1657309385,4.954,
1657309386,4.977,
1657309387,4.977,
1657309388,4.985,
1657309389,4.985,
1657309390,4.954,
1657309391,4.992,
1657309392,4.996,
1657309393,5.004,
1657309394,4.962,
1657309395,4.962,
1657309396,4.992,
1657309397,4.958,
1657309398,4.966,
1657309399,4.981,
1657309400,4.985,
1657309401,4.924,
1657309402,5.0,
1657309403,4.931,
1657309404,4.935,
1657309405,4.996,
1657309406,4.996,
1657309407,4.996,
1657309408,4.97,
1657309409,5.004,
1657309410,4.954,
1657309411,4.989,
1657309412,4.981,
1657309413,5.004,
1657309414,5.004,
1657309415,4.928,
1657309416,4.928,
1657309417,4.966,
1657309418,4.966,
1657309419,4.989,
1657309420,4.989,
1657309421,4.958,
1657309422,4.958,
1657309423,4.977,
1657309424,4.947,
1657309425,4.962,
1657309426,4.989,
1657309427,4.989,
1657309428,4.989,
1657309429,4.962,
1657309430,4.962,
1657309431,4.939,
1657309432,4.992,
1657309433,4.943,
1657309434,4.95,
1657309435,4.92,
1657309436,5.004,
1657309437,5.004,
1657309438,4.966,
1657309439,4.958,
1657309440,4.928,
1657309441,4.928,
1657309442,4.962,
1657309443,4.962,
1657309444,4.996,
1657309445,4.95,
1657309446,4.95,
1657309447,4.95,
1657309448,5.008,
1657309449,4.996,
1657309450,4.947,
1657309451,4.947,
1657309452,4.928,
1657309453,4.924,
1657309454,4.996,
1657309455,4.989,
1657309456,4.95,
1657309457,4.95,
1657309458,4.973,
1657309459,4.973,
1657309460,4.985,
1657309461,5.0,
1657309462,4.992,
1657309463,4.947,
1657309464,4.981,
1657309465,4.989,
1657309466,4.962,
1657309467,4.962,
1657309468,5.012,
1657309469,5.012,
1657309470,5.012,
1657309471,5.008,
1657309472,4.996,
1657309473,4.958,
1657309474,4.954,
1657309475,4.931,
1657309476,4.931,
1657309477,4.931,
1657309478,4.916,
1657309479,4.962,
1657309480,5.0,
1657309481,4.939,
1657309482,4.996,
1657309483,5.004,
1657309484,4.996,
1657309485,4.996,
1657309486,4.996,
1657309487,4.931,
1657309488,4.977,
1657309489,4.977,
1657309490,4.977,
1657309491,4.992,
1657309492,4.992,
1657309493,4.95,
1657309494,5.012,
1657309495,5.0,
1657309496,4.92,
1657309497,5.008,
1657309498,5.008,
1657309499,5.008,
1657309500,4.985,
1657309501,4.985,
1657309502,4.95,
1657309503,4.992,
1657309504,4.973,
1657309505,4.989,
1657309506,4.989,
1657309507,5.008,
1657309508,5.008,
1657309509,4.981,
1657309510,5.008,
1657309511,5.008,
1657309512,4.939,
1657309513,4.939,
1657309514,4.989,
1657309515,4.989,
1657309516,4.973,
1657309517,4.996,
1657309518,4.97,
1657309519,4.962,
1657309520,4.996,
1657309521,4.943,
1657309522,4.931,
1657309523,4.989,
1657309524,4.996,
1657309525,4.966,
1657309526,4.973,
1657309527,4.977,
1657309528,4.973,
1657309529,4.977,
1657309530,4.977,
1657309531,4.947,
1657309532,4.947,
1657309533,4.947,
1657309534,4.962,
1657309535,4.981,
1657309536,4.935,
1657309537,4.973,
1657309538,4.954,
1657309539,4.989,
1657309540,4.989,
1657309541,4.947,
1657309542,4.966,
1657309543,4.966,
1657309544,4.939,
1657309545,5.0,
1657309546,4.962,
1657309547,4.966,
1657309548,4.996,
1657309549,4.996,
1657309550,4.962,
1657309551,4.962,
1657309552,4.962,
1657309553,4.958,
1657309554,4.996,
1657309555,4.947,
1657309556,4.981,
1657309557,4.981,
1657309558,4.981,
1657309559,5.004,
1657309560,5.008,
1657309561,4.95,
1657309562,4.981,
1657309563,5.004,
1657309564,4.977,
1657309565,4.939,
1657309566,4.931,
1657309567,4.947,
1657309568,4.989,
1657309569,4.989,
1657309570,4.992,
1657309571,4.977,
1657309572,4.973,
1657309573,4.97,
1657309574,4.943,
1657309575,4.966,
1657309576,4.966,
1657309577,4.966,
1657309578,4.954,
1657309579,4.939,
1657309580,4.981,
1657309581,4.95,
1657309582,5.019,
1657309583,4.924,
1657309584,5.0,
1657309585,4.989,
1657309586,4.97,
1657309587,4.924,
1657309588,5.004,
1657309589,4.989,
1657309590,4.95,
1657309591,4.905,
1657309592,4.939,
1657309593,4.996,
1657309594,4.947,
1657309595,4.996,
1657309596,4.966,
1657309597,4.981,
1657309598,4.95,
1657309599,4.947,
1657309600,5.008,
1657309601,4.962,
1657309602,4.985,
1657309603,4.947,
1657309604,4.981,
1657309605,4.912,
1657309606,4.973,
1657309607,4.992,
1657309608,4.992,
1657309609,4.912,
1657309610,4.966,
1657309611,4.992,
1657309612,4.962,
1657309613,4.992,
1657309614,4.992,
1657309615,4.992,
1657309616,4.928,
1657309617,4.992,
1657309618,4.962,
1657309619,4.931,
1657309620,4.95,
1657309621,4.935,
1657309622,4.947,
1657309623,4.958,
1657309624,4.897,
1657309625,4.985,
1657309626,4.981,
1657309627,4.97,
1657309628,4.985,
1657309629,4.954,
1657309630,4.977,
1657309631,4.996,
1657309632,4.985,
1657309633,4.973,
1657309634,4.996,
1657309635,4.939,
1657309636,5.012,
1657309637,4.981,
1657309638,4.943,
1657309639,4.943,
1657309640,4.943,
1657309641,4.947,
1657309642,4.908,
1657309643,4.958,
1657309644,4.981,
1657309645,4.977,
1657309646,4.97,
