time,W,
1657305641,0.0,
1657305642,0.0,
1657305643,5.027,
1657305644,5.027,
1657305645,5.027,
1657305646,5.019,
1657305647,5.012,
1657305648,5.012,
1657305649,5.012,
1657305650,5.054,
1657305651,5.023,
1657305652,5.023,
1657305653,5.038,
1657305654,5.038,
1657305655,5.038,
1657305656,5.031,
1657305657,5.088,
1657305658,5.088,
1657305659,5.088,
1657305660,5.088,
1657305661,5.088,
1657305662,5.069,
1657305663,5.084,
1657305664,5.057,
1657305665,5.031,
1657305666,5.092,
1657305667,5.08,
1657305668,5.076,
1657305669,5.092,
1657305670,5.05,
1657305671,5.084,
1657305672,5.061,
1657305673,5.073,
1657305674,5.076,
1657305675,5.107,
1657305676,5.115,
1657305677,5.069,
1657305678,5.088,
1657305679,5.088,
1657305680,5.084,
1657305681,5.057,
1657305682,5.084,
1657305683,5.065,
1657305684,5.027,
1657305685,5.092,
1657305686,5.05,
1657305687,5.042,
1657305688,5.042,
1657305689,5.088,
1657305690,5.103,
1657305691,5.034,
1657305692,5.061,
1657305693,5.031,
1657305694,5.111,
1657305695,5.111,
1657305696,5.111,
1657305697,5.069,
1657305698,5.088,
1657305699,5.05,
1657305700,5.05,
1657305701,5.088,
1657305702,5.088,
1657305703,5.103,
1657305704,5.088,
1657305705,5.088,
1657305706,5.111,
1657305707,5.111,
1657305708,5.069,
1657305709,5.107,
1657305710,5.107,
1657305711,5.107,
1657305712,5.042,
1657305713,5.118,
1657305714,5.111,
1657305715,5.115,
1657305716,5.111,
1657305717,5.08,
1657305718,5.08,
1657305719,5.107,
1657305720,5.092,
1657305721,5.103,
1657305722,5.065,
1657305723,5.054,
1657305724,5.057,
1657305725,5.122,
1657305726,5.122,
1657305727,5.099,
1657305728,5.099,
1657305729,5.031,
1657305730,5.103,
1657305731,5.073,
1657305732,5.084,
1657305733,5.084,
1657305734,5.073,
1657305735,5.076,
1657305736,5.042,
1657305737,5.057,
1657305738,5.118,
1657305739,5.103,
1657305740,5.107,
1657305741,5.065,
1657305742,5.103,
1657305743,5.069,
1657305744,5.069,
1657305745,5.069,
1657305746,5.092,
1657305747,5.057,
1657305748,5.099,
1657305749,5.042,
1657305750,5.042,
1657305751,5.069,
1657305752,5.069,
1657305753,5.088,
1657305754,5.088,
1657305755,5.088,
1657305756,5.088,
1657305757,5.088,
1657305758,5.088,
1657305759,5.057,
1657305760,5.057,
1657305761,5.092,
1657305762,5.057,
1657305763,5.065,
1657305764,5.08,
1657305765,5.088,
1657305766,5.084,
1657305767,5.08,
1657305768,5.08,
1657305769,5.08,
1657305770,5.069,
1657305771,5.115,
1657305772,5.107,
1657305773,5.073,
1657305774,5.088,
1657305775,5.057,
1657305776,5.103,
1657305777,5.076,
1657305778,5.103,
1657305779,5.103,
1657305780,5.103,
1657305781,5.065,
1657305782,5.096,
1657305783,5.099,
1657305784,5.122,
1657305785,5.076,
1657305786,5.065,
1657305787,5.065,
1657305788,5.103,
1657305789,5.057,
1657305790,5.107,
1657305791,5.107,
1657305792,5.096,
1657305793,5.107,
1657305794,5.111,
1657305795,5.118,
1657305796,5.111,
1657305797,5.115,
1657305798,5.111,
1657305799,5.05,
1657305800,5.103,
1657305801,5.103,
1657305802,5.08,
1657305803,5.084,
1657305804,5.126,
1657305805,5.069,
1657305806,5.111,
1657305807,5.08,
1657305808,5.096,
1657305809,5.103,
1657305810,5.103,
1657305811,5.122,
1657305812,5.076,
1657305813,5.076,
1657305814,5.076,
1657305815,5.076,
1657305816,5.076,
1657305817,5.099,
1657305818,5.099,
1657305819,5.05,
1657305820,5.073,
1657305821,5.076,
1657305822,5.065,
1657305823,5.118,
1657305824,5.05,
1657305825,5.046,
1657305826,5.107,
1657305827,5.107,
1657305828,5.099,
1657305829,5.107,
1657305830,5.092,
1657305831,5.061,
1657305832,5.073,
1657305833,5.099,
1657305834,5.076,
1657305835,5.099,
1657305836,5.084,
1657305837,5.073,
1657305838,5.069,
1657305839,5.092,
1657305840,5.107,
1657305841,5.103,
1657305842,5.111,
1657305843,5.122,
1657305844,5.107,
1657305845,5.099,
1657305846,5.107,
1657305847,5.065,
1657305848,5.073,
1657305849,5.073,
1657305850,5.08,
1657305851,5.107,
1657305852,5.107,
1657305853,5.107,
1657305854,5.05,
1657305855,5.115,
1657305856,5.115,
1657305857,5.088,
1657305858,5.069,
1657305859,5.069,
1657305860,5.069,
1657305861,5.069,
1657305862,5.054,
1657305863,5.069,
1657305864,5.061,
1657305865,5.088,
1657305866,5.122,
1657305867,5.088,
1657305868,5.103,
1657305869,5.096,
1657305870,5.096,
1657305871,5.115,
1657305872,5.073,
1657305873,5.05,
1657305874,5.096,
1657305875,5.05,
1657305876,5.076,
1657305877,5.115,
1657305878,5.111,
1657305879,5.069,
1657305880,5.069,
1657305881,5.107,
1657305882,5.073,
1657305883,5.103,
1657305884,5.05,
1657305885,5.092,
1657305886,5.096,
1657305887,5.118,
1657305888,5.054,
1657305889,5.099,
1657305890,5.138,
1657305891,5.096,
1657305892,5.103,
1657305893,5.107,
1657305894,5.065,
1657305895,5.065,
1657305896,5.115,
1657305897,5.08,
1657305898,5.107,
1657305899,5.107,
1657305900,5.107,
1657305901,5.069,
1657305902,5.103,
1657305903,5.076,
1657305904,5.115,
1657305905,5.118,
1657305906,5.057,
1657305907,5.057,
1657305908,5.065,
1657305909,5.107,
1657305910,5.096,
1657305911,5.092,
1657305912,5.05,
1657305913,5.107,
1657305914,5.076,
1657305915,5.115,
1657305916,5.065,
1657305917,5.065,
1657305918,5.065,
1657305919,5.065,
1657305920,5.088,
1657305921,5.096,
1657305922,5.069,
1657305923,5.042,
1657305924,5.057,
1657305925,5.065,
1657305926,5.111,
1657305927,5.088,
1657305928,5.115,
1657305929,5.118,
1657305930,5.107,
1657305931,5.107,
1657305932,5.103,
1657305933,5.073,
1657305934,5.111,
1657305935,5.122,
1657305936,5.069,
1657305937,5.115,
