time,W,
1657349073,0.0,
1657349074,4.416,
1657349075,4.863,
1657349076,5.179,
1657349077,5.179,
1657349078,5.179,
1657349079,5.179,
1657349080,5.179,
1657349081,5.179,
1657349082,5.179,
1657349083,5.179,
1657349084,5.179,
1657349085,5.863,
1657349086,5.603,
1657349087,5.805,
1657349088,5.874,
1657349089,5.08,
1657349090,5.172,
1657349091,5.042,
1657349092,4.912,
1657349093,4.912,
1657349094,5.076,
1657349095,5.176,
1657349096,4.779,
1657349097,5.115,
1657349098,4.97,
1657349099,5.157,
1657349100,5.096,
1657349101,4.916,
1657349102,4.973,
1657349103,5.103,
1657349104,5.221,
1657349105,5.134,
1657349106,5.134,
1657349107,5.023,
1657349108,5.13,
1657349109,4.958,
1657349110,5.126,
1657349111,5.008,
1657349112,5.302,
1657349113,5.042,
1657349114,4.939,
1657349115,5.004,
1657349116,4.989,
1657349117,5.256,
1657349118,5.248,
1657349119,5.019,
1657349120,5.115,
1657349121,5.103,
1657349122,5.027,
1657349123,5.027,
1657349124,4.825,
1657349125,5.107,
1657349126,4.802,
1657349127,4.802,
1657349128,5.202,
1657349129,4.92,
1657349130,5.08,
1657349131,5.092,
1657349132,5.023,
1657349133,5.183,
1657349134,5.004,
1657349135,5.012,
1657349136,4.996,
1657349137,4.996,
1657349138,4.874,
1657349139,5.16,
1657349140,5.294,
1657349141,5.046,
1657349142,5.737,
1657349143,5.721,
1657349144,5.744,
1657349145,5.87,
1657349146,5.68,
1657349147,5.832,
1657349148,5.775,
1657349149,5.76,
1657349150,5.271,
1657349151,5.13,
1657349152,4.886,
1657349153,5.202,
1657349154,5.229,
1657349155,5.073,
1657349156,4.962,
1657349157,4.962,
1657349158,5.118,
1657349159,5.118,
1657349160,5.118,
1657349161,4.867,
1657349162,5.107,
1657349163,4.962,
1657349164,4.947,
1657349165,5.038,
1657349166,5.008,
1657349167,5.126,
1657349168,5.008,
1657349169,5.454,
1657349170,5.118,
1657349171,5.191,
1657349172,4.931,
1657349173,5.16,
1657349174,4.985,
1657349175,5.225,
1657349176,4.809,
1657349177,5.092,
1657349178,4.935,
1657349179,5.206,
1657349180,5.221,
1657349181,5.015,
1657349182,4.989,
1657349183,4.889,
1657349184,5.153,
1657349185,4.985,
1657349186,5.256,
1657349187,5.256,
1657349188,5.08,
1657349189,4.947,
1657349190,5.191,
1657349191,4.859,
1657349192,5.031,
1657349193,4.989,
1657349194,4.989,
1657349195,5.145,
1657349196,5.141,
1657349197,5.012,
1657349198,4.996,
1657349199,4.996,
1657349200,4.996,
1657349201,4.996,
1657349202,4.996,
1657349203,4.996,
1657349204,4.996,
1657349205,4.996,
1657349206,5.592,
1657349207,5.691,
1657349208,5.805,
1657349209,5.802,
1657349210,5.004,
1657349211,5.076,
1657349212,4.962,
1657349213,5.145,
1657349214,5.145,
1657349215,5.096,
1657349216,4.973,
1657349217,4.973,
1657349218,5.103,
1657349219,5.0,
1657349220,5.195,
1657349221,4.962,
1657349222,5.214,
1657349223,5.05,
1657349224,5.05,
1657349225,5.05,
1657349226,5.309,
1657349227,4.962,
1657349228,5.267,
1657349229,4.87,
1657349230,5.157,
1657349231,4.855,
1657349232,5.153,
1657349233,5.248,
1657349234,5.248,
1657349235,5.023,
1657349236,4.981,
1657349237,5.221,
1657349238,5.019,
1657349239,5.065,
1657349240,4.973,
1657349241,5.29,
1657349242,5.046,
1657349243,5.042,
1657349244,5.027,
1657349245,5.031,
1657349246,5.027,
1657349247,5.05,
1657349248,5.26,
1657349249,5.027,
1657349250,5.214,
1657349251,4.989,
1657349252,5.233,
1657349253,4.977,
1657349254,5.0,
1657349255,5.088,
1657349256,5.122,
1657349257,5.172,
1657349258,5.073,
1657349259,5.699,
1657349260,5.664,
1657349261,5.973,
1657349262,5.863,
1657349263,5.596,
1657349264,5.817,
1657349265,5.783,
1657349266,5.893,
1657349267,5.802,
1657349268,5.802,
1657349269,5.901,
1657349270,5.771,
1657349271,5.325,
1657349272,5.21,
1657349273,5.26,
1657349274,5.096,
1657349275,4.966,
1657349276,4.95,
1657349277,4.95,
1657349278,5.168,
1657349279,5.157,
1657349280,5.13,
1657349281,4.939,
1657349282,5.076,
1657349283,5.076,
1657349284,5.237,
1657349285,5.057,
1657349286,5.248,
1657349287,5.015,
1657349288,5.363,
1657349289,4.95,
1657349290,5.069,
1657349291,5.382,
1657349292,5.195,
1657349293,5.195,
1657349294,4.935,
1657349295,5.008,
1657349296,4.958,
1657349297,5.214,
1657349298,4.947,
1657349299,4.947,
1657349300,5.13,
1657349301,5.13,
1657349302,5.13,
1657349303,5.13,
1657349304,5.042,
1657349305,4.878,
1657349306,5.241,
1657349307,5.096,
1657349308,5.34,
1657349309,4.966,
1657349310,5.321,
1657349311,4.943,
1657349312,5.252,
1657349313,5.115,
1657349314,5.351,
1657349315,5.351,
1657349316,5.382,
1657349317,5.088,
1657349318,5.13,
1657349319,5.13,
1657349320,6.069,
1657349321,5.828,
1657349322,5.481,
1657349323,5.363,
1657349324,5.634,
1657349325,5.634,
1657349326,5.912,
1657349327,5.748,
1657349328,5.79,
1657349329,5.897,
1657349330,5.897,
1657349331,5.897,
1657349332,5.897,
1657349333,5.897,
1657349334,5.076,
1657349335,4.981,
1657349336,5.279,
1657349337,5.267,
1657349338,5.256,
1657349339,5.172,
1657349340,5.046,
1657349341,4.943,
1657349342,5.034,
1657349343,5.221,
1657349344,5.221,
1657349345,5.221,
1657349346,4.874,
1657349347,5.183,
1657349348,5.042,
1657349349,5.195,
1657349350,5.176,
1657349351,5.305,
1657349352,5.015,
1657349353,5.008,
1657349354,5.034,
1657349355,5.034,
1657349356,5.195,
1657349357,5.179,
1657349358,5.141,
1657349359,4.981,
1657349360,5.084,
1657349361,4.939,
1657349362,4.939,
1657349363,4.962,
1657349364,5.256,
1657349365,5.107,
1657349366,5.389,
1657349367,4.943,
1657349368,4.943,
1657349369,4.977,
1657349370,5.172,
1657349371,5.202,
1657349372,5.229,
1657349373,5.103,
1657349374,4.973,
1657349375,5.027,
1657349376,5.145,
1657349377,5.141,
1657349378,5.317,
1657349379,5.71,
1657349380,5.767,
1657349381,5.695,
1657349382,5.653,
1657349383,5.737,
1657349384,5.977,
1657349385,5.775,
1657349386,5.867,
1657349387,5.867,
1657349388,5.958,
1657349389,5.878,
1657349390,6.054,
1657349391,5.042,
1657349392,5.168,
1657349393,5.168,
1657349394,5.153,
1657349395,5.16,
1657349396,5.16,
1657349397,4.939,
1657349398,5.061,
1657349399,5.229,
1657349400,5.206,
1657349401,5.061,
1657349402,5.019,
1657349403,4.924,
1657349404,4.924,
1657349405,4.924,
1657349406,4.924,
1657349407,5.057,
1657349408,5.057,
1657349409,4.989,
1657349410,4.989,
1657349411,5.309,
1657349412,4.901,
1657349413,4.901,
1657349414,4.901,
1657349415,4.901,
1657349416,4.901,
1657349417,4.905,
1657349418,5.023,
1657349419,5.16,
1657349420,4.931,
1657349421,5.012,
1657349422,4.92,
1657349423,5.183,
1657349424,5.061,
1657349425,5.248,
1657349426,5.069,
1657349427,5.084,
1657349428,4.973,
1657349429,5.229,
1657349430,5.237,
1657349431,5.248,
1657349432,5.004,
1657349433,5.05,
1657349434,4.878,
1657349435,5.057,
1657349436,5.279,
1657349437,5.172,
1657349438,5.176,
1657349439,5.813,
1657349440,5.989,
1657349441,5.989,
1657349442,5.931,
1657349443,5.825,
1657349444,5.836,
1657349445,5.867,
1657349446,5.985,
1657349447,5.985,
1657349448,5.721,
1657349449,5.71,
1657349450,5.786,
1657349451,4.989,
1657349452,5.176,
1657349453,5.111,
1657349454,5.195,
1657349455,5.061,
1657349456,5.061,
1657349457,5.061,
1657349458,5.115,
1657349459,5.118,
1657349460,5.118,
1657349461,5.263,
1657349462,5.256,
1657349463,5.283,
1657349464,5.134,
1657349465,5.023,
1657349466,5.099,
1657349467,5.248,
1657349468,5.252,
1657349469,5.252,
1657349470,4.973,
1657349471,5.229,
1657349472,5.004,
1657349473,5.237,
1657349474,5.057,
1657349475,5.195,
1657349476,5.092,
1657349477,5.019,
1657349478,5.073,
1657349479,5.16,
1657349480,5.34,
1657349481,5.172,
1657349482,5.16,
1657349483,4.908,
1657349484,4.908,
1657349485,4.908,
1657349486,4.908,
1657349487,4.92,
1657349488,5.13,
1657349489,5.126,
1657349490,5.302,
1657349491,4.97,
1657349492,5.038,
1657349493,5.088,
1657349494,5.088,
1657349495,5.298,
1657349496,5.164,
1657349497,5.107,
1657349498,5.012,
1657349499,5.767,
1657349500,5.767,
1657349501,5.767,
1657349502,5.767,
1657349503,5.767,
1657349504,5.79,
1657349505,5.84,
1657349506,5.821,
1657349507,5.821,
1657349508,5.286,
1657349509,5.737,
1657349510,5.867,
1657349511,4.962,
1657349512,5.019,
1657349513,5.241,
1657349514,5.069,
1657349515,5.26,
1657349516,5.115,
1657349517,4.981,
1657349518,4.981,
1657349519,4.981,
1657349520,4.981,
1657349521,4.981,
1657349522,5.08,
1657349523,5.153,
1657349524,4.939,
1657349525,5.118,
1657349526,4.924,
1657349527,4.939,
1657349528,5.16,
1657349529,5.26,
1657349530,5.187,
1657349531,4.931,
1657349532,5.225,
1657349533,5.225,
1657349534,5.321,
1657349535,4.973,
1657349536,5.225,
1657349537,5.054,
1657349538,5.122,
1657349539,4.954,
1657349540,5.004,
1657349541,5.004,
1657349542,5.21,
1657349543,5.286,
1657349544,4.973,
1657349545,4.954,
1657349546,5.172,
1657349547,5.172,
1657349548,5.241,
1657349549,5.241,
1657349550,4.897,
1657349551,4.897,
1657349552,5.008,
1657349553,5.008,
1657349554,5.08,
1657349555,5.012,
1657349556,5.012,
1657349557,5.367,
1657349558,5.367,
1657349559,5.367,
1657349560,5.645,
1657349561,5.588,
1657349562,5.05,
1657349563,5.71,
1657349564,5.71,
1657349565,5.58,
1657349566,5.657,
1657349567,5.901,
1657349568,5.248,
1657349569,5.088,
1657349570,5.088,
1657349571,5.088,
1657349572,5.218,
1657349573,5.218,
1657349574,5.031,
1657349575,5.031,
1657349576,4.95,
1657349577,5.164,
1657349578,5.134,
1657349579,5.275,
1657349580,5.275,
1657349581,5.141,
1657349582,5.157,
1657349583,4.962,
1657349584,4.954,
1657349585,4.95,
1657349586,5.199,
1657349587,5.199,
1657349588,5.138,
1657349589,4.916,
1657349590,4.916,
1657349591,5.191,
1657349592,5.191,
1657349593,5.023,
1657349594,5.157,
1657349595,4.905,
1657349596,5.187,
1657349597,4.95,
1657349598,5.122,
1657349599,4.992,
1657349600,5.118,
1657349601,5.176,
1657349602,5.176,
1657349603,4.912,
1657349604,4.95,
1657349605,4.95,
1657349606,5.225,
1657349607,5.283,
1657349608,4.809,
1657349609,5.218,
1657349610,4.992,
1657349611,4.992,
1657349612,4.954,
1657349613,4.954,
1657349614,4.958,
1657349615,5.263,
1657349616,5.263,
1657349617,5.263,
1657349618,5.038,
1657349619,5.038,
1657349620,5.931,
1657349621,5.931,
1657349622,5.931,
1657349623,5.931,
1657349624,5.931,
1657349625,5.332,
1657349626,5.332,
1657349627,5.92,
1657349628,5.92,
1657349629,4.981,
1657349630,5.199,
1657349631,4.924,
1657349632,5.061,
1657349633,4.84,
1657349634,5.206,
1657349635,4.981,
1657349636,5.111,
1657349637,4.981,
1657349638,4.981,
1657349639,4.981,
1657349640,5.103,
1657349641,5.233,
1657349642,5.031,
1657349643,5.172,
1657349644,5.172,
1657349645,5.172,
1657349646,4.874,
1657349647,5.023,
1657349648,5.073,
1657349649,5.092,
1657349650,5.267,
1657349651,5.267,
1657349652,5.267,
1657349653,5.317,
1657349654,5.321,
1657349655,5.321,
1657349656,5.321,
1657349657,5.027,
1657349658,5.16,
1657349659,5.065,
1657349660,5.065,
1657349661,5.004,
1657349662,5.16,
1657349663,5.0,
1657349664,5.0,
