time,W,
1657312368,5.691,
1657312369,5.069,
1657312370,4.989,
1657312371,4.79,
1657312372,4.657,
1657312373,4.657,
1657312374,4.657,
1657312375,4.657,
1657312376,4.592,
1657312377,4.527,
1657312378,4.519,
1657312379,4.477,
1657312380,4.408,
1657312381,4.325,
1657312382,4.737,
1657312383,4.729,
1657312384,4.71,
1657312385,4.584,
1657312386,4.992,
1657312387,5.038,
1657312388,4.634,
1657312389,4.95,
1657312390,4.63,
1657312391,4.66,
1657312392,4.851,
1657312393,4.966,
1657312394,4.878,
1657312395,4.485,
1657312396,4.79,
1657312397,4.485,
1657312398,4.485,
1657312399,4.325,
1657312400,4.55,
1657312401,4.55,
1657312402,4.653,
1657312403,4.683,
1657312404,4.916,
1657312405,4.657,
1657312406,4.836,
1657312407,4.901,
1657312408,4.637,
1657312409,4.729,
1657312410,4.786,
1657312411,4.321,
1657312412,4.832,
1657312413,4.5,
1657312414,4.63,
1657312415,4.305,
1657312416,4.92,
1657312417,5.023,
1657312418,4.775,
1657312419,5.687,
1657312420,5.737,
1657312421,5.267,
1657312422,5.267,
1657312423,5.809,
1657312424,5.496,
1657312425,5.867,
1657312426,5.867,
1657312427,5.68,
1657312428,5.836,
1657312429,5.031,
1657312430,4.611,
1657312431,4.882,
1657312432,4.599,
1657312433,4.435,
1657312434,4.485,
1657312435,4.733,
1657312436,4.763,
1657312437,4.626,
1657312438,4.588,
1657312439,5.046,
1657312440,4.931,
1657312441,4.664,
1657312442,4.851,
1657312443,4.729,
1657312444,4.863,
1657312445,4.542,
1657312446,4.954,
1657312447,4.55,
1657312448,4.576,
1657312449,4.634,
1657312450,4.554,
1657312451,4.817,
1657312452,4.653,
1657312453,4.836,
1657312454,4.874,
1657312455,4.817,
1657312456,4.817,
1657312457,4.817,
1657312458,4.817,
1657312459,4.664,
1657312460,4.657,
1657312461,4.828,
1657312462,4.924,
1657312463,4.683,
1657312464,4.519,
1657312465,4.828,
1657312466,4.66,
1657312467,4.611,
1657312468,4.45,
1657312469,4.996,
1657312470,4.615,
1657312471,4.576,
1657312472,4.596,
1657312473,4.939,
1657312474,4.683,
1657312475,4.786,
1657312476,4.679,
1657312477,4.828,
1657312478,4.809,
1657312479,5.34,
1657312480,5.626,
1657312481,5.466,
1657312482,5.298,
1657312483,5.401,
1657312484,5.336,
1657312485,5.325,
1657312486,5.756,
1657312487,5.435,
1657312488,5.5,
1657312489,5.015,
1657312490,5.015,
1657312491,4.695,
1657312492,4.569,
1657312493,4.542,
1657312494,4.63,
1657312495,4.813,
1657312496,4.569,
1657312497,4.481,
1657312498,5.008,
1657312499,4.714,
1657312500,4.596,
1657312501,4.699,
1657312502,4.718,
1657312503,4.931,
1657312504,4.901,
1657312505,4.706,
1657312506,4.737,
1657312507,4.668,
1657312508,4.691,
1657312509,4.344,
1657312510,4.565,
1657312511,4.492,
1657312512,4.531,
1657312513,4.683,
1657312514,4.622,
1657312515,4.741,
1657312516,4.748,
1657312517,4.576,
1657312518,4.576,
1657312519,4.794,
1657312520,4.645,
1657312521,4.889,
1657312522,4.763,
1657312523,4.718,
1657312524,4.912,
1657312525,4.672,
1657312526,4.229,
1657312527,4.596,
1657312528,4.634,
1657312529,4.733,
1657312530,5.0,
1657312531,4.676,
1657312532,4.947,
1657312533,5.065,
1657312534,4.664,
1657312535,4.775,
1657312536,4.943,
1657312537,4.672,
1657312538,5.157,
1657312539,5.68,
1657312540,5.439,
1657312541,5.439,
1657312542,5.924,
1657312543,5.519,
1657312544,5.382,
1657312545,5.767,
1657312546,5.798,
1657312547,5.714,
1657312548,5.741,
1657312549,4.603,
1657312550,4.893,
1657312551,5.08,
1657312552,4.832,
1657312553,4.901,
1657312554,4.905,
1657312555,4.752,
1657312556,4.706,
1657312557,5.008,
1657312558,5.065,
1657312559,4.809,
1657312560,4.626,
1657312561,4.943,
1657312562,4.763,
1657312563,4.382,
1657312564,4.63,
1657312565,4.622,
1657312566,4.515,
1657312567,4.515,
1657312568,4.741,
1657312569,5.073,
1657312570,4.935,
1657312571,4.775,
1657312572,4.718,
1657312573,4.832,
1657312574,4.981,
1657312575,4.855,
1657312576,4.855,
1657312577,4.66,
1657312578,4.657,
1657312579,4.538,
1657312580,4.538,
1657312581,4.489,
1657312582,4.489,
1657312583,4.489,
1657312584,4.489,
1657312585,4.733,
1657312586,4.855,
1657312587,4.882,
1657312588,4.989,
1657312589,4.679,
1657312590,4.958,
1657312591,4.706,
1657312592,4.924,
1657312593,4.71,
1657312594,4.615,
1657312595,4.87,
1657312596,4.714,
1657312597,4.714,
1657312598,4.653,
1657312599,5.367,
1657312600,5.63,
1657312601,5.29,
1657312602,5.29,
1657312603,5.718,
1657312604,5.462,
1657312605,5.191,
1657312606,5.657,
1657312607,5.473,
1657312608,5.554,
1657312609,4.538,
1657312610,4.695,
1657312611,4.809,
1657312612,4.561,
1657312613,4.611,
1657312614,4.611,
1657312615,4.737,
1657312616,4.844,
1657312617,4.492,
1657312618,5.057,
1657312619,4.928,
1657312620,4.928,
1657312621,5.015,
1657312622,4.702,
1657312623,4.977,
1657312624,4.928,
1657312625,4.928,
1657312626,4.977,
1657312627,4.977,
1657312628,4.611,
1657312629,4.66,
1657312630,4.744,
1657312631,4.744,
1657312632,4.596,
1657312633,4.687,
1657312634,4.622,
