time,W,
1657302813,0.0,
1657302814,4.912,
1657302815,4.992,
1657302816,5.466,
1657302817,5.37,
1657302818,5.626,
1657302819,5.878,
1657302820,5.851,
1657302821,5.828,
1657302822,5.832,
1657302823,5.756,
1657302824,5.817,
1657302825,5.882,
1657302826,5.668,
1657302827,5.668,
1657302828,5.668,
1657302829,5.576,
1657302830,5.519,
1657302831,4.958,
1657302832,4.912,
1657302833,5.054,
1657302834,5.199,
1657302835,5.199,
1657302836,5.199,
1657302837,5.088,
1657302838,5.596,
1657302839,4.954,
1657302840,5.607,
1657302841,5.076,
1657302842,5.023,
1657302843,5.294,
1657302844,5.37,
1657302845,5.015,
1657302846,5.538,
1657302847,5.084,
1657302848,4.992,
1657302849,5.08,
1657302850,5.347,
1657302851,5.313,
1657302852,5.088,
1657302853,5.034,
1657302854,5.588,
1657302855,4.996,
1657302856,4.908,
1657302857,4.867,
1657302858,5.363,
1657302859,5.126,
1657302860,4.908,
1657302861,4.908,
1657302862,5.569,
1657302863,5.054,
1657302864,5.256,
1657302865,5.313,
1657302866,5.428,
1657302867,5.214,
1657302868,5.542,
1657302869,4.977,
1657302870,5.641,
1657302871,4.92,
1657302872,4.92,
1657302873,5.611,
1657302874,5.313,
1657302875,5.676,
1657302876,5.466,
1657302877,5.466,
1657302878,5.691,
1657302879,5.935,
1657302880,5.832,
1657302881,5.683,
1657302882,5.989,
1657302883,5.794,
1657302884,5.966,
1657302885,5.725,
1657302886,5.912,
1657302887,5.909,
1657302888,5.886,
1657302889,5.0,
1657302890,5.622,
1657302891,5.622,
1657302892,5.725,
1657302893,5.218,
1657302894,5.504,
1657302895,5.584,
1657302896,5.496,
1657302897,5.634,
1657302898,4.97,
1657302899,4.893,
1657302900,5.145,
1657302901,5.187,
1657302902,5.096,
1657302903,5.038,
1657302904,5.172,
1657302905,5.252,
1657302906,5.206,
1657302907,5.45,
1657302908,5.195,
1657302909,4.851,
1657302910,5.05,
1657302911,4.981,
1657302912,5.737,
1657302913,4.97,
1657302914,5.389,
1657302915,5.321,
1657302916,5.065,
1657302917,5.321,
1657302918,5.592,
1657302919,5.378,
1657302920,4.989,
1657302921,4.985,
1657302922,4.985,
1657302923,5.401,
1657302924,4.92,
1657302925,5.664,
1657302926,5.073,
1657302927,5.565,
1657302928,5.657,
1657302929,5.115,
1657302930,5.115,
1657302931,5.115,
1657302932,5.115,
1657302933,4.943,
1657302934,4.943,
1657302935,5.546,
1657302936,5.279,
1657302937,5.267,
1657302938,6.023,
1657302939,6.023,
1657302940,5.973,
1657302941,5.973,
1657302942,5.973,
1657302943,5.973,
1657302944,5.882,
1657302945,5.889,
1657302946,5.901,
1657302947,5.901,
1657302948,5.84,
1657302949,6.061,
1657302950,5.034,
1657302951,5.702,
1657302952,5.096,
1657302953,5.145,
1657302954,5.657,
1657302955,5.657,
1657302956,4.786,
1657302957,5.008,
1657302958,5.168,
1657302959,4.886,
1657302960,5.5,
1657302961,5.557,
1657302962,5.168,
1657302963,5.492,
1657302964,5.08,
1657302965,5.565,
1657302966,5.435,
1657302967,5.16,
1657302968,5.393,
1657302969,4.973,
1657302970,5.454,
1657302971,4.97,
1657302972,5.012,
1657302973,5.584,
1657302974,5.409,
1657302975,5.592,
1657302976,5.29,
1657302977,4.817,
1657302978,5.057,
1657302979,5.515,
1657302980,5.515,
1657302981,5.153,
1657302982,5.569,
1657302983,5.248,
1657302984,5.401,
1657302985,5.42,
1657302986,5.241,
1657302987,5.145,
1657302988,5.145,
1657302989,5.55,
1657302990,5.55,
1657302991,5.252,
1657302992,5.725,
1657302993,4.996,
1657302994,5.565,
1657302995,5.233,
1657302996,4.939,
1657302997,5.061,
1657302998,5.638,
1657302999,5.909,
1657303000,5.817,
1657303001,5.783,
1657303002,5.783,
1657303003,5.783,
1657303004,5.909,
1657303005,5.909,
1657303006,5.924,
1657303007,5.973,
1657303008,5.817,
1657303009,5.504,
1657303010,5.504,
1657303011,5.111,
1657303012,4.901,
1657303013,5.21,
1657303014,5.21,
1657303015,5.462,
1657303016,5.462,
1657303017,5.172,
1657303018,5.199,
1657303019,5.485,
1657303020,5.13,
1657303021,5.13,
1657303022,5.42,
1657303023,4.977,
1657303024,5.71,
1657303025,5.168,
1657303026,5.512,
1657303027,5.443,
1657303028,5.092,
1657303029,5.241,
1657303030,5.37,
1657303031,5.37,
1657303032,5.199,
1657303033,5.756,
1657303034,5.638,
1657303035,5.523,
1657303036,5.496,
1657303037,5.649,
1657303038,5.584,
1657303039,5.584,
1657303040,5.26,
1657303041,5.607,
1657303042,5.683,
1657303043,4.912,
1657303044,5.08,
1657303045,5.248,
1657303046,5.458,
1657303047,5.126,
1657303048,5.626,
1657303049,4.954,
