time,W,
1657325874,4.939,
1657325875,4.615,
1657325876,4.905,
1657325877,4.683,
1657325878,4.836,
1657325879,4.657,
1657325880,4.962,
1657325881,4.962,
1657325882,4.805,
1657325883,4.928,
1657325884,4.611,
1657325885,4.97,
1657325886,4.882,
1657325887,4.966,
1657325888,4.763,
1657325889,4.889,
1657325890,4.771,
1657325891,4.962,
1657325892,4.878,
1657325893,4.664,
1657325894,4.939,
1657325895,4.882,
1657325896,4.763,
1657325897,4.92,
1657325898,4.683,
1657325899,4.851,
1657325900,4.699,
1657325901,4.657,
1657325902,4.691,
1657325903,4.924,
1657325904,4.79,
1657325905,4.973,
1657325906,4.901,
1657325907,4.657,
1657325908,4.752,
1657325909,4.931,
1657325910,4.893,
1657325911,4.725,
1657325912,4.775,
1657325913,4.84,
1657325914,4.958,
1657325915,4.779,
1657325916,4.771,
1657325917,4.771,
1657325918,4.771,
1657325919,4.771,
1657325920,4.771,
1657325921,4.878,
1657325922,5.893,
1657325923,5.573,
1657325924,5.5,
1657325925,5.744,
1657325926,5.603,
1657325927,5.702,
1657325928,5.905,
1657325929,5.473,
1657325930,4.973,
1657325931,4.775,
1657325932,4.664,
1657325933,4.893,
1657325934,4.683,
1657325935,5.038,
1657325936,4.813,
1657325937,4.783,
1657325938,4.771,
1657325939,4.741,
1657325940,4.741,
1657325941,4.817,
1657325942,4.962,
1657325943,4.962,
1657325944,4.962,
1657325945,4.779,
1657325946,4.779,
1657325947,4.779,
1657325948,4.809,
1657325949,4.809,
1657325950,4.794,
1657325951,4.908,
1657325952,4.908,
1657325953,4.908,
1657325954,5.145,
1657325955,4.741,
1657325956,4.741,
1657325957,4.714,
1657325958,4.714,
1657325959,4.805,
1657325960,4.637,
1657325961,4.798,
1657325962,4.863,
1657325963,4.863,
1657325964,4.863,
1657325965,4.97,
1657325966,4.886,
1657325967,4.821,
1657325968,4.817,
1657325969,4.989,
1657325970,4.767,
1657325971,5.008,
1657325972,4.962,
1657325973,4.741,
1657325974,4.989,
1657325975,4.989,
1657325976,4.718,
1657325977,4.836,
1657325978,5.912,
1657325979,5.912,
1657325980,5.412,
1657325981,5.412,
1657325982,5.412,
1657325983,5.412,
1657325984,5.504,
1657325985,5.622,
1657325986,5.645,
1657325987,5.752,
1657325988,5.512,
1657325989,4.844,
1657325990,4.786,
1657325991,4.706,
1657325992,4.924,
1657325993,4.702,
1657325994,4.653,
1657325995,5.008,
1657325996,5.008,
1657325997,4.897,
1657325998,4.771,
1657325999,4.771,
1657326000,4.737,
1657326001,4.748,
1657326002,4.859,
1657326003,4.95,
1657326004,4.66,
1657326005,4.935,
1657326006,4.935,
1657326007,4.886,
1657326008,4.886,
1657326009,4.886,
1657326010,4.802,
1657326011,4.802,
1657326012,4.756,
1657326013,4.87,
1657326014,4.63,
1657326015,4.958,
1657326016,4.672,
1657326017,4.771,
1657326018,4.882,
1657326019,4.882,
1657326020,4.882,
1657326021,4.886,
1657326022,4.737,
1657326023,4.828,
1657326024,4.889,
1657326025,4.905,
1657326026,4.981,
1657326027,4.981,
1657326028,4.733,
1657326029,4.847,
1657326030,4.931,
1657326031,4.714,
1657326032,4.798,
1657326033,4.798,
1657326034,4.771,
1657326035,4.828,
1657326036,4.828,
1657326037,4.794,
1657326038,4.794,
1657326039,5.645,
1657326040,5.802,
1657326041,5.802,
1657326042,5.802,
1657326043,5.802,
1657326044,5.802,
1657326045,5.752,
1657326046,5.618,
1657326047,5.618,
1657326048,5.935,
1657326049,4.809,
1657326050,4.756,
1657326051,4.867,
1657326052,4.84,
1657326053,4.84,
1657326054,4.84,
1657326055,4.84,
1657326056,4.84,
1657326057,4.867,
1657326058,4.867,
1657326059,4.752,
1657326060,4.718,
1657326061,4.718,
1657326062,4.828,
1657326063,4.664,
1657326064,4.821,
1657326065,4.878,
1657326066,4.931,
1657326067,4.71,
1657326068,4.928,
1657326069,4.985,
1657326070,4.66,
1657326071,4.668,
1657326072,4.977,
1657326073,4.832,
1657326074,4.832,
1657326075,4.832,
1657326076,4.901,
1657326077,4.859,
1657326078,4.721,
1657326079,4.76,
1657326080,4.637,
1657326081,5.023,
1657326082,4.679,
1657326083,4.95,
1657326084,4.832,
1657326085,4.985,
1657326086,4.985,
1657326087,4.813,
1657326088,5.076,
1657326089,4.783,
1657326090,4.783,
1657326091,4.783,
1657326092,4.775,
1657326093,5.061,
1657326094,4.798,
1657326095,4.973,
1657326096,4.771,
1657326097,5.294,
1657326098,5.515,
1657326099,5.691,
1657326100,5.691,
1657326101,5.42,
1657326102,5.859,
1657326103,5.794,
1657326104,5.737,
1657326105,5.737,
1657326106,5.825,
1657326107,5.76,
1657326108,4.981,
1657326109,4.748,
1657326110,4.828,
1657326111,4.912,
1657326112,4.935,
1657326113,5.042,
1657326114,4.737,
1657326115,4.741,
1657326116,4.87,
1657326117,4.973,
1657326118,4.5,
1657326119,4.939,
1657326120,4.706,
1657326121,4.798,
1657326122,4.924,
1657326123,4.771,
