time,W,
1657328350,0.0,
1657328351,4.84,
1657328352,4.905,
1657328353,4.657,
1657328354,4.947,
1657328355,4.649,
1657328356,4.676,
1657328357,4.954,
1657328358,4.897,
1657328359,4.966,
1657328360,4.886,
1657328361,4.886,
1657328362,4.886,
1657328363,4.825,
1657328364,4.668,
1657328365,4.5,
1657328366,4.87,
1657328367,4.798,
1657328368,4.935,
1657328369,4.752,
1657328370,4.95,
1657328371,4.645,
1657328372,4.855,
1657328373,4.676,
1657328374,4.809,
1657328375,4.809,
1657328376,4.809,
1657328377,4.901,
1657328378,5.409,
1657328379,5.546,
1657328380,5.401,
1657328381,5.58,
1657328382,5.767,
1657328383,5.328,
1657328384,5.622,
1657328385,5.622,
1657328387,5.5,
1657328388,5.615,
1657328389,5.42,
1657328390,4.779,
1657328391,4.66,
1657328392,4.66,
1657328393,4.744,
1657328394,4.794,
1657328395,4.977,
1657328396,4.828,
1657328397,4.637,
1657328398,4.775,
1657328399,4.596,
1657328400,4.641,
1657328401,4.565,
1657328402,5.05,
1657328403,4.825,
1657328404,4.931,
1657328405,4.63,
1657328406,4.867,
1657328407,4.802,
1657328408,4.836,
1657328409,4.836,
1657328410,4.836,
1657328411,4.79,
1657328412,4.786,
1657328413,4.992,
1657328414,4.473,
1657328415,4.897,
1657328416,4.947,
1657328417,4.706,
1657328418,4.657,
1657328419,4.874,
1657328420,4.775,
1657328421,4.775,
1657328422,4.775,
1657328423,4.733,
1657328424,4.798,
1657328425,4.714,
1657328426,5.115,
1657328427,4.756,
1657328428,4.836,
1657328429,4.924,
1657328430,4.924,
1657328431,4.924,
1657328432,4.992,
1657328433,4.992,
1657328434,4.992,
1657328435,4.733,
1657328436,4.508,
1657328437,5.038,
1657328438,5.084,
1657328439,5.569,
1657328440,5.725,
1657328441,4.897,
1657328442,5.26,
1657328443,5.554,
1657328444,5.538,
1657328445,5.5,
1657328446,5.615,
1657328447,5.603,
1657328448,4.989,
1657328449,4.508,
1657328450,4.973,
1657328451,4.561,
1657328452,4.996,
1657328453,4.798,
1657328454,4.893,
1657328455,4.718,
1657328456,4.832,
1657328457,4.985,
1657328458,4.557,
1657328459,4.87,
1657328460,4.832,
1657328461,4.851,
1657328462,4.58,
1657328463,4.867,
1657328464,4.741,
1657328465,4.828,
1657328466,4.741,
1657328467,4.901,
1657328468,4.66,
1657328469,4.752,
1657328470,4.962,
1657328471,4.641,
1657328472,4.76,
1657328473,4.859,
1657328474,4.756,
1657328475,4.87,
1657328476,4.996,
1657328477,4.657,
1657328478,4.825,
1657328479,4.783,
1657328480,4.928,
1657328481,4.928,
1657328482,4.928,
1657328483,4.741,
1657328484,4.905,
1657328485,4.985,
1657328486,4.985,
1657328487,4.763,
1657328488,4.721,
1657328489,4.657,
1657328490,4.844,
1657328491,4.718,
1657328492,4.825,
1657328493,4.836,
1657328494,4.76,
1657328495,4.977,
1657328496,4.71,
1657328497,5.042,
1657328498,4.599,
1657328499,5.714,
1657328500,5.508,
1657328501,5.729,
1657328502,5.725,
1657328503,5.622,
1657328504,5.699,
1657328505,5.477,
1657328506,5.573,
1657328507,5.821,
1657328508,5.42,
1657328509,4.966,
1657328510,4.821,
1657328511,4.825,
1657328512,4.622,
1657328513,4.985,
1657328514,4.767,
1657328515,4.92,
1657328516,4.92,
1657328517,4.92,
1657328518,4.802,
1657328519,4.935,
1657328520,4.935,
1657328521,4.935,
1657328522,4.916,
1657328523,4.828,
1657328524,4.977,
1657328525,4.821,
1657328526,4.767,
1657328527,4.943,
1657328528,4.71,
1657328529,5.29,
1657328530,4.981,
1657328531,5.134,
1657328532,4.889,
1657328533,4.92,
1657328534,4.538,
1657328535,5.027,
1657328536,4.809,
1657328537,4.901,
1657328538,4.897,
1657328539,4.687,
1657328540,4.855,
1657328541,4.741,
1657328542,4.844,
1657328543,4.855,
1657328544,4.874,
1657328545,4.706,
1657328546,4.836,
1657328547,5.054,
1657328548,4.729,
1657328549,4.912,
1657328550,4.691,
1657328551,5.034,
1657328552,4.981,
1657328553,4.958,
1657328554,4.79,
1657328555,4.802,
1657328556,5.0,
1657328557,4.859,
1657328558,4.748,
1657328559,5.676,
1657328560,5.676,
1657328561,5.676,
1657328562,5.47,
1657328563,5.825,
1657328564,5.771,
1657328565,5.771,
1657328566,5.607,
1657328567,5.622,
1657328568,5.695,
1657328569,5.63,
1657328570,4.809,
1657328571,4.966,
1657328572,4.519,
1657328573,5.008,
1657328574,4.863,
1657328575,4.763,
1657328576,4.924,
1657328577,4.756,
1657328578,4.695,
1657328579,4.958,
1657328580,4.718,
1657328581,4.496,
1657328582,4.939,
1657328583,4.897,
1657328584,4.844,
1657328585,4.847,
1657328586,5.0,
1657328587,4.79,
1657328588,4.893,
1657328589,4.76,
1657328590,4.531,
1657328591,5.0,
1657328592,4.821,
1657328593,4.825,
1657328594,4.737,
1657328595,4.737,
1657328596,4.737,
1657328597,4.886,
1657328598,4.893,
1657328599,4.851,
1657328600,4.943,
1657328601,4.741,
1657328602,5.0,
1657328603,4.821,
1657328604,4.893,
1657328605,4.935,
1657328606,4.741,
1657328607,4.954,
1657328608,4.798,
1657328609,4.691,
1657328610,5.031,
1657328611,5.0,
1657328612,4.836,
1657328613,4.702,
1657328614,5.057,
1657328615,5.0,
1657328616,4.676,
1657328617,4.714,
1657328618,5.168,
1657328619,5.676,
1657328620,5.546,
1657328621,5.55,
1657328622,5.66,
1657328623,5.683,
1657328624,5.683,
1657328625,5.683,
1657328626,5.557,
1657328627,5.557,
1657328628,5.58,
1657328629,5.767,
1657328630,4.805,
1657328631,4.901,
1657328632,4.805,
1657328633,4.95,
1657328634,4.95,
1657328635,4.95,
1657328636,4.95,
1657328637,4.95,
1657328638,4.805,
1657328639,5.073,
1657328640,4.893,
1657328641,4.817,
1657328642,4.886,
1657328643,4.779,
1657328644,5.107,
1657328645,4.741,
1657328646,4.908,
1657328647,4.691,
1657328648,4.973,
1657328649,4.817,
1657328650,4.817,
1657328651,4.828,
1657328652,4.794,
1657328653,4.935,
1657328654,4.931,
1657328655,4.71,
1657328656,4.912,
1657328657,4.702,
1657328658,4.565,
1657328659,5.08,
1657328660,4.805,
1657328661,4.928,
1657328662,4.771,
1657328663,4.935,
1657328664,4.71,
1657328665,4.886,
1657328666,4.752,
1657328667,4.783,
1657328668,4.79,
1657328669,4.828,
1657328670,4.783,
1657328671,4.95,
1657328672,4.928,
1657328673,4.786,
1657328674,5.0,
1657328675,4.939,
1657328676,4.966,
1657328677,4.832,
1657328678,4.943,
1657328679,6.012,
1657328680,5.729,
1657328681,5.798,
1657328682,5.882,
1657328683,5.691,
1657328684,5.523,
1657328685,5.813,
1657328686,5.84,
1657328687,5.695,
1657328688,5.752,
1657328689,5.71,
1657328690,4.828,
1657328691,4.828,
1657328692,4.828,
1657328693,4.905,
1657328694,4.721,
1657328695,5.076,
1657328696,4.84,
1657328697,4.79,
1657328698,5.038,
1657328699,5.015,
1657328700,4.84,
1657328701,4.981,
1657328702,4.844,
1657328703,4.989,
1657328704,4.783,
1657328705,4.958,
1657328706,4.878,
1657328707,4.95,
1657328708,4.729,
1657328709,4.779,
1657328710,4.882,
1657328711,4.725,
1657328712,4.847,
1657328713,5.008,
1657328714,4.908,
1657328715,4.889,
1657328716,4.702,
1657328717,4.855,
1657328718,4.786,
1657328719,4.924,
1657328720,4.63,
1657328721,4.798,
1657328722,4.859,
1657328723,4.859,
1657328724,4.977,
1657328725,4.821,
1657328726,4.775,
1657328727,5.004,
1657328728,4.958,
1657328729,4.817,
1657328730,4.794,
1657328731,4.653,
1657328732,4.844,
1657328733,4.767,
1657328734,4.76,
1657328735,4.985,
1657328736,4.874,
1657328737,4.985,
1657328738,4.706,
1657328739,5.668,
1657328740,5.538,
1657328741,5.68,
1657328742,5.744,
1657328743,5.744,
1657328744,5.523,
1657328745,5.641,
1657328746,5.821,
1657328747,5.439,
1657328748,5.733,
1657328749,5.836,
1657328750,5.836,
1657328751,4.683,
1657328752,4.878,
1657328753,4.794,
1657328754,4.748,
1657328755,4.664,
1657328756,4.886,
1657328757,4.618,
1657328758,4.828,
1657328759,4.725,
1657328760,5.012,
1657328761,4.592,
1657328762,4.794,
1657328763,4.867,
1657328764,4.729,
1657328765,4.84,
1657328766,4.756,
1657328767,4.821,
1657328768,4.905,
1657328769,5.0,
1657328770,4.718,
1657328771,4.954,
1657328772,4.844,
1657328773,4.786,
1657328774,4.786,
1657328775,4.855,
1657328776,4.752,
1657328777,4.943,
1657328778,4.97,
1657328779,4.748,
1657328780,4.943,
1657328781,4.928,
1657328782,4.87,
1657328783,4.748,
1657328784,4.79,
1657328785,4.596,
1657328786,4.725,
1657328787,4.855,
1657328788,4.855,
1657328789,4.786,
1657328790,4.889,
1657328791,4.924,
1657328792,4.954,
1657328793,4.882,
1657328794,4.882,
1657328795,4.805,
1657328796,4.947,
1657328797,4.912,
1657328798,5.206,
1657328799,5.79,
1657328800,5.859,
1657328801,5.821,
1657328802,5.611,
1657328803,5.909,
1657328804,5.519,
1657328805,5.63,
1657328806,5.63,
1657328807,5.592,
1657328808,5.721,
1657328809,5.401,
1657328810,4.893,
