time,W,
1657298840,5.576,
1657298841,5.683,
1657298842,5.386,
1657298843,5.431,
1657298844,5.183,
1657298845,4.847,
1657298846,5.16,
1657298847,5.638,
1657298848,5.0,
1657298849,5.046,
1657298850,4.992,
1657298851,5.55,
1657298852,5.55,
1657298853,4.985,
1657298854,4.996,
1657298855,5.187,
1657298856,4.79,
1657298857,5.66,
1657298858,5.66,
1657298859,5.943,
1657298860,5.901,
1657298861,5.905,
1657298862,5.939,
1657298863,5.989,
1657298864,6.0,
1657298865,6.0,
1657298866,5.985,
1657298867,5.954,
1657298868,5.855,
1657298869,5.504,
1657298870,5.5,
1657298871,4.943,
1657298872,5.202,
1657298873,5.202,
1657298874,5.202,
1657298875,5.057,
1657298876,5.084,
1657298877,5.664,
1657298878,5.676,
1657298879,5.683,
1657298880,5.683,
1657298881,4.992,
1657298882,5.019,
1657298883,5.195,
1657298884,5.596,
1657298885,4.851,
1657298886,4.851,
1657298887,5.126,
1657298888,5.126,
1657298889,5.607,
1657298890,5.45,
1657298891,5.45,
1657298892,5.45,
1657298893,5.45,
1657298894,5.45,
1657298895,5.118,
1657298896,5.111,
1657298897,5.111,
1657298898,5.676,
1657298899,5.149,
1657298900,4.989,
1657298901,5.401,
1657298902,5.401,
1657298903,5.378,
1657298904,4.905,
1657298905,4.905,
1657298906,4.905,
1657298907,4.905,
1657298908,5.145,
1657298909,5.218,
1657298910,5.294,
1657298911,5.519,
1657298912,5.054,
1657298913,5.195,
1657298914,4.901,
1657298915,5.202,
1657298916,5.244,
1657298917,5.588,
1657298918,5.305,
1657298919,5.867,
1657298920,5.748,
1657298921,6.057,
1657298922,5.882,
1657298923,5.943,
1657298924,6.015,
1657298925,5.951,
1657298926,5.882,
1657298927,5.882,
1657298928,5.882,
1657298929,4.939,
1657298930,5.015,
1657298931,5.019,
1657298932,5.668,
1657298933,5.008,
1657298934,5.424,
1657298935,4.985,
1657298936,5.515,
1657298937,5.401,
1657298938,5.111,
1657298939,4.832,
1657298940,5.145,
1657298941,5.462,
1657298942,5.756,
1657298943,5.622,
1657298944,4.802,
1657298945,5.508,
1657298946,5.328,
1657298947,5.019,
1657298948,5.111,
1657298949,5.111,
1657298950,5.111,
1657298951,5.111,
1657298952,5.111,
1657298953,5.363,
1657298954,5.004,
1657298955,4.847,
1657298956,5.515,
1657298957,5.218,
1657298958,5.069,
1657298959,5.218,
1657298960,5.283,
1657298961,5.069,
1657298962,5.332,
1657298963,5.409,
1657298964,5.031,
1657298965,5.29,
1657298966,5.008,
1657298967,5.092,
1657298968,5.443,
1657298969,5.443,
1657298970,5.527,
1657298971,5.16,
1657298972,5.16,
1657298973,5.015,
1657298974,5.015,
1657298975,5.061,
1657298976,5.496,
1657298977,5.554,
1657298978,5.554,
1657298979,5.859,
1657298980,5.985,
1657298981,5.794,
1657298982,5.977,
1657298983,5.897,
1657298984,5.897,
1657298985,5.897,
1657298986,5.897,
1657298987,5.897,
1657298988,5.966,
1657298989,5.912,
1657298990,4.92,
1657298991,5.519,
1657298992,5.065,
1657298993,5.065,
1657298994,5.065,
1657298995,5.065,
1657298996,4.874,
1657298997,4.928,
1657298998,5.317,
1657298999,5.683,
1657299000,5.092,
1657299001,5.344,
1657299002,5.283,
1657299003,4.939,
1657299004,5.038,
1657299005,5.34,
1657299006,5.508,
1657299007,5.012,
1657299008,4.828,
1657299009,5.405,
1657299010,5.34,
1657299011,5.061,
1657299012,5.302,
1657299013,4.95,
1657299014,4.95,
1657299015,5.527,
1657299016,5.42,
1657299017,5.42,
1657299018,5.42,
1657299019,5.42,
1657299020,4.966,
1657299021,5.435,
1657299022,5.504,
1657299023,5.546,
1657299024,4.817,
1657299025,5.347,
1657299026,5.386,
1657299027,5.63,
1657299028,5.115,
1657299029,5.115,
1657299030,5.126,
1657299031,5.412,
1657299032,5.199,
1657299033,5.599,
1657299034,5.298,
1657299035,5.088,
1657299036,5.37,
1657299037,5.378,
1657299038,5.977,
1657299039,5.981,
1657299040,5.989,
1657299041,5.989,
1657299042,5.989,
1657299043,6.027,
1657299044,5.966,
1657299045,5.924,
1657299046,5.874,
1657299047,5.718,
1657299048,5.775,
1657299049,5.611,
1657299050,5.546,
1657299051,5.13,
1657299052,5.202,
1657299053,5.034,
1657299054,5.084,
1657299055,5.057,
1657299056,4.962,
1657299057,4.981,
1657299058,5.561,
1657299059,5.561,
1657299060,5.706,
1657299061,5.706,
1657299062,5.611,
1657299063,5.68,
1657299064,5.676,
1657299065,5.16,
1657299066,5.271,
