time,W,
1657335639,0.0,
1657335640,5.088,
1657335641,5.611,
1657335642,5.607,
1657335643,5.607,
1657335644,5.741,
1657335645,5.741,
1657335646,5.744,
1657335647,5.76,
1657335648,5.752,
1657335649,5.611,
1657335650,4.958,
1657335651,4.729,
1657335652,4.867,
1657335653,4.985,
1657335654,4.985,
1657335655,4.786,
1657335656,5.019,
1657335657,5.019,
1657335658,4.886,
1657335659,4.966,
1657335660,5.0,
1657335661,5.057,
1657335662,4.783,
1657335663,4.783,
1657335664,5.206,
1657335665,4.928,
1657335666,4.928,
1657335667,4.905,
1657335668,4.901,
1657335669,4.981,
1657335670,4.821,
1657335671,4.939,
1657335672,4.947,
1657335673,5.046,
1657335674,4.928,
1657335675,5.027,
1657335676,4.992,
1657335677,4.992,
1657335678,4.935,
1657335679,4.935,
1657335680,5.069,
1657335681,5.069,
1657335682,4.924,
1657335683,4.859,
1657335684,4.859,
1657335685,4.939,
1657335686,4.939,
1657335687,4.939,
1657335688,4.97,
1657335689,4.97,
1657335690,4.943,
1657335691,4.989,
1657335692,4.867,
1657335693,4.867,
1657335694,4.878,
1657335695,5.034,
1657335696,5.034,
1657335697,5.08,
1657335698,5.08,
1657335699,5.741,
1657335700,5.531,
1657335701,5.821,
1657335702,5.821,
1657335703,5.962,
1657335704,5.599,
1657335705,5.615,
1657335706,5.641,
1657335707,6.027,
1657335708,6.027,
1657335709,6.027,
1657335710,6.027,
1657335711,5.073,
1657335712,4.92,
1657335713,4.889,
1657335714,4.928,
1657335715,4.977,
1657335716,4.977,
1657335717,5.034,
1657335718,4.859,
1657335719,4.916,
1657335720,4.897,
1657335721,5.076,
1657335722,4.844,
1657335723,4.844,
1657335724,4.992,
1657335725,5.031,
1657335726,4.725,
1657335727,5.088,
1657335728,4.805,
1657335729,4.805,
1657335730,4.908,
1657335731,4.977,
1657335732,4.878,
1657335733,4.989,
1657335734,5.038,
1657335735,5.038,
1657335736,4.935,
1657335737,4.935,
1657335738,4.905,
1657335739,4.905,
1657335740,5.038,
1657335741,5.038,
1657335742,5.0,
1657335743,4.962,
1657335744,4.962,
1657335745,4.966,
1657335746,4.966,
1657335747,4.966,
1657335748,4.844,
1657335749,4.79,
1657335750,5.118,
1657335751,4.779,
1657335752,4.95,
1657335753,5.004,
1657335754,5.027,
1657335755,5.027,
1657335756,5.126,
1657335757,4.97,
1657335758,5.244,
1657335759,5.244,
1657335760,5.538,
1657335761,6.0,
1657335762,6.0,
1657335763,5.63,
1657335764,5.649,
1657335765,5.519,
1657335766,5.76,
1657335767,5.863,
1657335768,4.863,
1657335769,4.935,
1657335770,4.886,
1657335771,5.054,
1657335772,4.882,
1657335773,5.0,
1657335774,4.847,
1657335775,5.118,
1657335776,5.118,
1657335777,5.118,
1657335778,5.118,
1657335779,5.118,
1657335780,4.97,
1657335781,5.084,
1657335782,4.832,
1657335783,5.004,
1657335784,4.805,
1657335785,4.905,
1657335786,4.905,
1657335787,4.905,
1657335788,5.118,
1657335789,5.118,
1657335790,4.943,
1657335791,4.908,
1657335792,5.05,
1657335793,4.92,
1657335794,5.061,
1657335795,5.023,
1657335796,5.096,
1657335797,4.767,
1657335798,4.989,
1657335799,4.989,
1657335800,4.989,
1657335801,4.718,
1657335802,5.019,
1657335803,4.725,
1657335804,4.935,
1657335805,4.84,
1657335806,4.84,
1657335807,4.84,
